Feature,Mean_SHAP
F6_kurtosis,0.006053287959798099
PSD_F4_7.8Hz,0.005655438978143761
PSD_F3_11.1Hz,0.0055826903614368635
F4_line_length,0.0055179589361968664
PSD_F4_23.3Hz,0.005342228538527107
F2_svd_entropy,0.004870246842656259
PSD_Fz_21.1Hz,0.004835280023963427
PSD_F3_28.9Hz,0.004791387448597298
FCz_skewness,0.004773553605257893
PSD_F3_5.6Hz,0.0045627288022490695
PSD_F4_5.6Hz,0.004499691902542757
PSD_Fz_28.9Hz,0.0042882676244143285
PSD_FCz_24.4Hz,0.0042480494536804286
F3_line_length,0.00420653619807607
F4_hjorth_complexity,0.004182912792935939
PSD_F2_5.6Hz,0.004128890388029224
PSD_F4_6.7Hz,0.004122506937709179
F4_kurtosis,0.004101111980113157
PSD_F3_37.8Hz,0.004095124955428322
F6_app_entropy,0.004055498043032244
PSD_F4_31.1Hz,0.004023205649373092
PSD_FCz_25.5Hz,0.0039433065547465436
PSD_F4_26.7Hz,0.003932075848825879
PSD_F2_11.1Hz,0.003907496037197716
PSD_F6_11.1Hz,0.0038668645451854222
PSD_F2_26.7Hz,0.003866109787721455
PSD_Fz_14.4Hz,0.0037920369373957053
PSD_Fz_10.0Hz,0.0036887260469338676
PSD_F6_36.7Hz,0.003668060367018995
FCz_spect_entropy,0.003643586174024439
PSD_FCz_8.9Hz,0.003634267290394941
PSD_F6_4.4Hz,0.003613277315948695
PSD_F2_31.1Hz,0.003590465221664626
F2_hjorth_complexity,0.0035634251894436563
F4_hjorth_mobility,0.0035495417050159486
F4_spect_entropy,0.0035067697692407244
PSD_F6_8.9Hz,0.0035042993890211523
PSD_F3_36.7Hz,0.0034714372916286977
PSD_FCz_7.8Hz,0.0034709213025070065
PSD_Fz_4.4Hz,0.0034621465491941586
PSD_Fz_40.0Hz,0.003426224212358901
PSD_F3_23.3Hz,0.0033856806631944775
PSD_Fz_16.7Hz,0.0033256474375955446
PSD_F3_17.8Hz,0.0032938686483015285
F4_app_entropy,0.0032682457242875365
F4_skewness,0.0032185693923242513
PSD_Fz_8.9Hz,0.0032042117427909626
PSD_FCz_16.7Hz,0.0032006845055478753
F4_samp_entropy,0.003186674446500655
F3_hjorth_complexity,0.0031838884986390785
PSD_FCz_3.3Hz,0.0031833861427506766
PSD_F3_7.8Hz,0.003145006346307738
PSD_F2_20.0Hz,0.003141181139054628
PSD_Fz_25.5Hz,0.003083416436287272
PSD_F3_8.9Hz,0.0030377940814880562
FCz_app_entropy,0.003035569633917653
PSD_F2_38.9Hz,0.0030027757627230484
PSD_F4_27.8Hz,0.0029991264348786318
PSD_F3_34.4Hz,0.0029933316562154887
Fz_hjorth_mobility,0.002991790901205147
PSD_FCz_34.4Hz,0.002942975818225411
PSD_F3_10.0Hz,0.0029353733835590485
FCz_line_length,0.0029080186344966454
PSD_FCz_33.3Hz,0.0028930620643471566
PSD_FCz_22.2Hz,0.002833932538390379
PSD_Fz_34.4Hz,0.0028026329496839736
Fz_hjorth_complexity,0.0027760520705822425
PSD_F6_2.2Hz,0.0027673026130927746
PSD_Fz_1.1Hz,0.0027530925469856646
PSD_F2_36.7Hz,0.0027524594815625573
FCz_hjorth_mobility,0.0027423344026473507
F3_spect_entropy,0.002725210030286918
PSD_F6_13.3Hz,0.0027144570856021794
PSD_F3_6.7Hz,0.0027103189040336762
F6_skewness,0.002709949534142566
PSD_F6_7.8Hz,0.002691618990702143
PSD_FCz_23.3Hz,0.0026891609022571595
PSD_F2_23.3Hz,0.0026508853390812973
PSD_FCz_20.0Hz,0.002631324976838375
PSD_F2_7.8Hz,0.002627397724117713
PSD_F2_8.9Hz,0.0026216727166780223
PSD_F3_21.1Hz,0.0026209276485734422
PSD_Fz_15.5Hz,0.0025923611121939426
PSD_F2_21.1Hz,0.002561559058210446
PSD_F4_16.7Hz,0.002555555515382121
PSD_FCz_21.1Hz,0.00247141207239137
FCz_svd_entropy,0.0024683561900449573
PSD_F4_4.4Hz,0.0024259736288948994
PSD_F3_31.1Hz,0.002407915170667182
F6_samp_entropy,0.0023848203575375674
PSD_F4_21.1Hz,0.002356029387991303
PSD_FCz_1.1Hz,0.002350578742581107
PSD_Fz_27.8Hz,0.0023484967790042056
PSD_FCz_28.9Hz,0.00233856116382685
PSD_Fz_18.9Hz,0.0023343372667611034
PSD_F2_32.2Hz,0.00232162951129694
PSD_F6_24.4Hz,0.00227305871026637
PSD_F6_25.5Hz,0.002266601450074345
PSD_F6_6.7Hz,0.0022638098548474397
PSD_F3_2.2Hz,0.0022577850999465515
PSD_F6_33.3Hz,0.0022451156664003128
PSD_F2_12.2Hz,0.0022444930708043656
Fz_zero_crossings,0.0022379168259785334
PSD_F6_28.9Hz,0.002231170558644731
PSD_FCz_32.2Hz,0.0022155082039419126
PSD_FCz_5.6Hz,0.0022078252879373073
PSD_F2_3.3Hz,0.002195347223789292
PSD_F2_35.5Hz,0.002189823711136345
F4_svd_entropy,0.0021708332433283497
PSD_Fz_31.1Hz,0.002164828319435668
PSD_F3_4.4Hz,0.0021605254496128655
PSD_FCz_31.1Hz,0.0021534782959713437
PSD_Fz_36.7Hz,0.0021482361741567385
PSD_F2_6.7Hz,0.0021149908515242875
PSD_Fz_24.4Hz,0.00208532382815041
PSD_F6_15.5Hz,0.002077351845799756
PSD_F2_33.3Hz,0.0020714975791565468
PSD_Fz_35.5Hz,0.002028439250169218
F3_hjorth_mobility,0.002011925003809852
PSD_Fz_30.0Hz,0.002006274609585482
PSD_F4_15.5Hz,0.002005368515200521
F3_skewness,0.0020042057243638014
PSD_F3_1.1Hz,0.001967495565181917
PSD_Fz_11.1Hz,0.0019417747907633652
F2_samp_entropy,0.0019136145966306634
PSD_F6_27.8Hz,0.0018837086150581958
PSD_F4_37.8Hz,0.0018788292348746241
Fz_app_entropy,0.0018760808216503847
PSD_F4_24.4Hz,0.0018487039286755038
PSD_F6_17.8Hz,0.0018482308740371905
F6_hjorth_mobility,0.0018455910872303158
PSD_FCz_12.2Hz,0.0018252439144200675
PSD_F6_34.4Hz,0.0018241407103154485
PSD_F2_1.1Hz,0.0018091735337614507
PSD_F3_32.2Hz,0.0017966438217811023
PSD_FCz_17.8Hz,0.0017895102686460572
PSD_F2_16.7Hz,0.001780217926364161
PSD_Fz_3.3Hz,0.0017773664850854647
PSD_FCz_18.9Hz,0.0017766003681155202
PSD_F6_18.9Hz,0.0017748751300214977
F2_line_length,0.001761048613842572
PSD_F4_3.3Hz,0.0017561875761385219
PSD_F4_28.9Hz,0.001730488165302252
PSD_F6_30.0Hz,0.0017201161580189164
PSD_F6_3.3Hz,0.0017147017111556469
PSD_F4_8.9Hz,0.0017143750019907276
PSD_FCz_30.0Hz,0.0017071709729382736
PSD_F4_33.3Hz,0.001699337829878701
PSD_F6_40.0Hz,0.0016902311654340785
Fz_line_length,0.0016833977139619745
PSD_FCz_10.0Hz,0.001673880609656054
PSD_Fz_32.2Hz,0.0016718562746013093
PSD_F4_22.2Hz,0.0016713600392515393
PSD_Fz_6.7Hz,0.0016697128821493235
Fz_samp_entropy,0.0016543113140057328
FCz_kurtosis,0.001651644053959085
PSD_F2_28.9Hz,0.0016494865777054789
PSD_F4_11.1Hz,0.0016404767428688308
PSD_F6_26.7Hz,0.0016342185300231111
F2_zero_crossings,0.001634179611377647
PSD_F2_10.0Hz,0.0016254435774278443
PSD_F2_24.4Hz,0.0016186808059356443
PSD_F3_25.5Hz,0.0016149619693541228
PSD_F6_31.1Hz,0.0016046501723665058
PSD_F3_27.8Hz,0.0015754612011626113
PSD_F6_1.1Hz,0.0015664892507055862
PSD_Fz_26.7Hz,0.00155745523738414
PSD_FCz_40.0Hz,0.0015524230985519017
PSD_Fz_33.3Hz,0.0015481174643234665
PSD_Fz_22.2Hz,0.001547518659087417
PSD_F3_40.0Hz,0.0015467667848914036
PSD_F4_17.8Hz,0.0015454899625986255
PSD_F6_20.0Hz,0.0015410580377449763
FCz_samp_entropy,0.001540393743582947
PSD_F2_27.8Hz,0.0015360099599742978
PSD_FCz_26.7Hz,0.0015345040207534846
PSD_F2_4.4Hz,0.0015310550254485685
FCz_hjorth_complexity,0.0015098619010511971
PSD_Fz_38.9Hz,0.001495407074448459
PSD_F4_13.3Hz,0.0014880450867118026
PSD_F4_14.4Hz,0.0014606203192736944
PSD_F4_1.1Hz,0.001459131936078013
PSD_F4_2.2Hz,0.0014547676737911134
F2_hjorth_mobility,0.0014488339426113998
PSD_F4_35.5Hz,0.0014390868264678113
PSD_FCz_37.8Hz,0.0014135876055754236
PSD_F2_15.5Hz,0.0014012972024616856
PSD_F4_38.9Hz,0.0014001532786017956
PSD_Fz_12.2Hz,0.0013986804186543029
F6_hjorth_complexity,0.0013941977134419206
F6_line_length,0.0013939753713385578
PSD_F3_26.7Hz,0.001374139096745523
PSD_F4_20.0Hz,0.0013597426987428565
F2_kurtosis,0.0013551972664510282
PSD_F3_24.4Hz,0.0013542859764341189
PSD_F4_40.0Hz,0.0013376911835858687
PSD_F6_21.1Hz,0.001334983734900383
PSD_F2_18.9Hz,0.0013293459282860717
PSD_F2_34.4Hz,0.0013277829691714232
PSD_F2_2.2Hz,0.0013202876123421478
F3_kurtosis,0.001316386941401161
PSD_Fz_5.6Hz,0.0013146537225043372
PSD_F6_14.4Hz,0.0012990561078427263
PSD_F4_30.0Hz,0.0012932907273054946
PSD_F6_5.6Hz,0.0012853615197416725
PSD_FCz_35.5Hz,0.0012758851683839672
PSD_FCz_11.1Hz,0.0012705433881131636
PSD_F6_35.5Hz,0.0012695847477736696
PSD_FCz_36.7Hz,0.0012603562398307746
PSD_F2_14.4Hz,0.001258268449252797
F6_svd_entropy,0.0012547648465226122
Fz_skewness,0.0012495428482422264
PSD_FCz_14.4Hz,0.0012423368467080079
PSD_F6_12.2Hz,0.0012367912585600023
PSD_FCz_2.2Hz,0.0012262448477620956
PSD_Fz_23.3Hz,0.0012254860252779792
PSD_F3_15.5Hz,0.0012098972541450324
PSD_F6_10.0Hz,0.0011893023499271191
PSD_F4_34.4Hz,0.0011856994839236673
PSD_F3_20.0Hz,0.0011843227340155064
F2_skewness,0.0011763630296146592
PSD_F3_12.2Hz,0.0011754198940415244
PSD_Fz_37.8Hz,0.0011484616363585196
PSD_FCz_15.5Hz,0.001137732619475973
PSD_F4_12.2Hz,0.00112687785517715
PSD_Fz_7.8Hz,0.0011031499834681076
Fz_spect_entropy,0.001102302887102078
PSD_F3_35.5Hz,0.0010943827228519505
F6_spect_entropy,0.0010920555093962925
PSD_FCz_4.4Hz,0.0010861408065458021
PSD_F6_32.2Hz,0.0010853472660670624
PSD_Fz_2.2Hz,0.0010833212564553445
PSD_F3_16.7Hz,0.0010669639002074485
F3_zero_crossings,0.001061074664933082
PSD_F3_22.2Hz,0.001061045467433212
PSD_F6_22.2Hz,0.0010607284331578056
PSD_F3_14.4Hz,0.001058615533770336
PSD_F2_30.0Hz,0.0010481859127460839
F6_zero_crossings,0.0010477694566402935
PSD_Fz_13.3Hz,0.0010457669179375169
PSD_F3_3.3Hz,0.0010455590338648286
PSD_F3_33.3Hz,0.0009988204399900668
PSD_FCz_27.8Hz,0.0009860998819560432
PSD_F6_23.3Hz,0.0009829187896371596
PSD_F3_30.0Hz,0.0009785835612316038
