Feature,Mean_SHAP
PSD_F2_14.4Hz,0.008636406919342605
PSD_Fz_34.4Hz,0.007633567404111686
PSD_F6_13.3Hz,0.006831640385968207
F6_kurtosis,0.006681434103155856
PSD_F3_24.4Hz,0.006231430896074051
PSD_F3_8.9Hz,0.006157266205793329
PSD_F3_10.0Hz,0.005795459457651349
PSD_FCz_3.3Hz,0.005672569359923723
PSD_F6_8.9Hz,0.005609308139558131
FCz_spect_entropy,0.00551439323652359
PSD_F2_5.6Hz,0.005394711759802384
PSD_F2_7.8Hz,0.005215716649859953
F2_spect_entropy,0.00483759575456386
FCz_svd_entropy,0.004832834429675257
PSD_F3_11.1Hz,0.0047351194800345905
PSD_F6_18.9Hz,0.004695908632947706
FCz_hjorth_mobility,0.0046195013932918
PSD_Fz_36.7Hz,0.004517380298519061
PSD_F2_17.8Hz,0.004399506772444272
PSD_F4_5.6Hz,0.004187650426530206
PSD_F2_38.9Hz,0.004109640654448713
PSD_F3_21.1Hz,0.0039411964950727095
PSD_F4_4.4Hz,0.0039179638847203725
F3_skewness,0.003896916919510279
PSD_Fz_8.9Hz,0.003779160000072736
F6_hjorth_mobility,0.0037731715106331066
PSD_F6_24.4Hz,0.0037657171675945997
F6_hjorth_complexity,0.003698228374798939
PSD_F2_18.9Hz,0.0036868431235927497
PSD_FCz_1.1Hz,0.0036567237207912463
PSD_F2_15.5Hz,0.003628772941233544
PSD_F6_36.7Hz,0.003626121743121986
PSD_F3_4.4Hz,0.0035472457712242373
PSD_F4_26.7Hz,0.0035431361412508354
PSD_Fz_28.9Hz,0.0035107990500605883
PSD_F2_8.9Hz,0.0034744736895708844
Fz_line_length,0.0034611904449794264
PSD_Fz_31.1Hz,0.0034449004006305768
PSD_Fz_18.9Hz,0.003413970178308051
PSD_F4_30.0Hz,0.003376031768312614
PSD_FCz_8.9Hz,0.0033697874851579394
PSD_F3_12.2Hz,0.0033428366156988618
PSD_F3_28.9Hz,0.0033320804815570116
F3_samp_entropy,0.0033301824523396255
PSD_FCz_21.1Hz,0.0033205182326767678
PSD_F6_4.4Hz,0.0032476454543738224
PSD_F3_32.2Hz,0.003165108371835315
PSD_F6_7.8Hz,0.003154851998985266
PSD_Fz_30.0Hz,0.003144004397716694
PSD_F3_37.8Hz,0.0031301531548318263
PSD_Fz_22.2Hz,0.0031229472061742375
PSD_Fz_23.3Hz,0.003116376170277577
PSD_F6_17.8Hz,0.0031115348068878534
F6_svd_entropy,0.0030992280827059843
PSD_Fz_14.4Hz,0.0030714874953396225
PSD_F6_11.1Hz,0.0030675910512711914
PSD_FCz_33.3Hz,0.003059579291828562
PSD_F2_10.0Hz,0.0030247731579828895
PSD_F6_31.1Hz,0.0030099447213209744
PSD_F4_14.4Hz,0.002985011432397814
PSD_F4_12.2Hz,0.002975732325792154
Fz_spect_entropy,0.002929902436651924
PSD_Fz_10.0Hz,0.002923878002574886
PSD_F4_35.5Hz,0.0028224821967601597
PSD_F4_37.8Hz,0.0028125002579864047
F4_hjorth_complexity,0.002801966416747538
PSD_Fz_4.4Hz,0.0027945303082721044
PSD_F2_25.5Hz,0.002750358972071943
F2_line_length,0.002739955094391291
PSD_F3_3.3Hz,0.002713531154057478
PSD_F4_10.0Hz,0.002709067328476406
PSD_F4_31.1Hz,0.002702728958860421
PSD_F6_34.4Hz,0.0026917224271518366
PSD_F3_20.0Hz,0.002688274687393119
F2_samp_entropy,0.0026638339349390754
PSD_F3_22.2Hz,0.002632710743950062
PSD_F4_27.8Hz,0.0025725363012550537
F4_skewness,0.00257077876531371
PSD_F3_30.0Hz,0.0025586714049130213
PSD_Fz_25.5Hz,0.002545259705097564
PSD_F6_35.5Hz,0.0025407665614722037
PSD_F3_34.4Hz,0.002536242963415565
PSD_F2_37.8Hz,0.0025356912529273844
PSD_F3_5.6Hz,0.0025261922674933174
PSD_F4_13.3Hz,0.002484660163366765
PSD_F3_14.4Hz,0.002477066826410035
PSD_F3_17.8Hz,0.002464998672458209
PSD_F4_20.0Hz,0.0024625399623976374
F4_svd_entropy,0.00245243569085007
F4_kurtosis,0.0024509877148782763
PSD_F6_14.4Hz,0.002378345948241499
PSD_F3_40.0Hz,0.0023682938455089385
F2_kurtosis,0.0023666246214756126
F3_line_length,0.002348197602732295
F6_skewness,0.0023443073689444842
PSD_F2_36.7Hz,0.0023379265826705413
PSD_F2_3.3Hz,0.00232181970314632
PSD_F4_17.8Hz,0.0023040582717669474
PSD_Fz_37.8Hz,0.0023001307523071767
F3_hjorth_complexity,0.002297830527031717
PSD_Fz_3.3Hz,0.0022945505334837787
PSD_FCz_28.9Hz,0.0022917652194995226
PSD_F2_12.2Hz,0.002279333087421552
PSD_F2_23.3Hz,0.002258251646844504
PSD_FCz_27.8Hz,0.0022420218543057215
PSD_F6_15.5Hz,0.0022194816348004923
PSD_Fz_26.7Hz,0.002214898699324198
FCz_skewness,0.0022050876756420294
PSD_F2_11.1Hz,0.00216667982561895
PSD_Fz_11.1Hz,0.002156411426865548
FCz_line_length,0.0021554880889635376
PSD_F2_21.1Hz,0.0021420587186542035
PSD_F6_3.3Hz,0.002118608305052858
PSD_FCz_12.2Hz,0.002117289059417003
PSD_Fz_7.8Hz,0.00211703655950128
PSD_F4_32.2Hz,0.002103856742119144
PSD_F2_28.9Hz,0.002085521770227381
PSD_F6_2.2Hz,0.002076745161223503
PSD_F2_30.0Hz,0.0020621571336566545
PSD_FCz_4.4Hz,0.0020568512507093727
PSD_F4_28.9Hz,0.002034526903081848
PSD_FCz_32.2Hz,0.0020254954148584596
PSD_FCz_36.7Hz,0.0019945773641031547
PSD_F3_38.9Hz,0.0019831460642525753
PSD_F6_33.3Hz,0.001975057964236239
PSD_F4_25.5Hz,0.001954956635488738
PSD_Fz_35.5Hz,0.0019516301157113745
PSD_Fz_12.2Hz,0.0019452188348528922
F3_spect_entropy,0.0019442473950160085
PSD_F2_4.4Hz,0.0019300311929058048
PSD_FCz_17.8Hz,0.0019264841938863991
PSD_F4_3.3Hz,0.0019175860908738952
PSD_F6_28.9Hz,0.0019162329405250655
PSD_F4_34.4Hz,0.0018968318706061068
PSD_FCz_16.7Hz,0.0018967847898637086
PSD_F2_6.7Hz,0.00189179770328191
PSD_F3_35.5Hz,0.0018453828477115685
PSD_F4_7.8Hz,0.0018272635102071387
Fz_hjorth_mobility,0.0017914064313014754
Fz_hjorth_complexity,0.001788513968083922
FCz_samp_entropy,0.0017855553321788871
PSD_FCz_6.7Hz,0.001782592996506264
PSD_FCz_25.5Hz,0.0017668111253720299
PSD_Fz_13.3Hz,0.0017540639792007421
PSD_Fz_20.0Hz,0.001739714159919342
PSD_F4_24.4Hz,0.001736837678769846
F2_app_entropy,0.0017339772308051227
PSD_Fz_16.7Hz,0.0017302534208316356
PSD_F3_15.5Hz,0.0017291430361006876
PSD_F6_16.7Hz,0.0017147525329804195
PSD_FCz_22.2Hz,0.0017093655422925186
PSD_FCz_5.6Hz,0.0016800333134679032
PSD_F4_2.2Hz,0.0016797448200162966
PSD_F4_6.7Hz,0.0016720836271735006
PSD_F6_20.0Hz,0.0016585564668406046
PSD_F6_37.8Hz,0.0016561979718552368
PSD_F4_18.9Hz,0.001647831667905235
PSD_F2_32.2Hz,0.0016445033356309417
PSD_F2_40.0Hz,0.00164432375908107
Fz_skewness,0.0016299289717210262
PSD_Fz_24.4Hz,0.0016183134759031623
PSD_F3_33.3Hz,0.00161736931474387
PSD_FCz_15.5Hz,0.0016069345672529046
F2_svd_entropy,0.0015845566995899701
