Feature,Mean_SHAP
PSD_Fz_18.9Hz,0.011858670182139645
PSD_F3_10.0Hz,0.008501280072852556
F6_kurtosis,0.006930033925879692
PSD_F2_5.6Hz,0.006702884926717273
PSD_F4_27.8Hz,0.0058157997570877215
PSD_FCz_1.1Hz,0.005774460041135798
F6_skewness,0.0055942718293686125
FCz_svd_entropy,0.005337619361534617
FCz_hjorth_mobility,0.005183859793201473
PSD_F6_36.7Hz,0.005099505610907273
PSD_F4_35.5Hz,0.005033319019937751
PSD_FCz_3.3Hz,0.004756831597669794
PSD_F4_38.9Hz,0.004468645452143479
PSD_F2_8.9Hz,0.004390988611133373
FCz_skewness,0.00437242734821984
PSD_F4_8.9Hz,0.00429006068794487
PSD_F4_32.2Hz,0.00423065836787922
PSD_Fz_1.1Hz,0.004196925890085914
PSD_F6_31.1Hz,0.004180851310797402
PSD_FCz_8.9Hz,0.004142349283191773
PSD_Fz_13.3Hz,0.004074547540551766
PSD_FCz_5.6Hz,0.004000247243729808
F3_skewness,0.003998926516940115
PSD_F2_26.7Hz,0.0039483962758417885
PSD_Fz_12.2Hz,0.003909508976984729
FCz_kurtosis,0.0038953804088314083
PSD_F3_32.2Hz,0.0037913893609069563
PSD_F3_7.8Hz,0.003748170556643752
F4_hjorth_complexity,0.0035961176421056133
PSD_Fz_10.0Hz,0.0035616365329137816
PSD_F3_37.8Hz,0.0034832738826009843
F4_kurtosis,0.0033548874378661235
PSD_Fz_26.7Hz,0.003351129234236258
F6_svd_entropy,0.0033435572014141133
PSD_F3_6.7Hz,0.003327825672801754
PSD_F3_28.9Hz,0.0032431478492617734
PSD_F3_21.1Hz,0.0032314689578829287
FCz_spect_entropy,0.00321794615737668
PSD_F2_34.4Hz,0.0032012928558236104
PSD_F4_4.4Hz,0.0031673080666247966
PSD_Fz_35.5Hz,0.0031651236094371363
PSD_F4_16.7Hz,0.003087321812708199
PSD_F4_3.3Hz,0.0030330303036162085
PSD_F2_30.0Hz,0.0029923800583332525
PSD_F2_14.4Hz,0.002894204265627934
PSD_Fz_32.2Hz,0.0028800769958935717
F3_svd_entropy,0.0028638147505323174
PSD_F2_35.5Hz,0.0028331372625029867
PSD_F2_22.2Hz,0.0028154175837105154
PSD_F6_15.5Hz,0.00280561557209847
PSD_F6_32.2Hz,0.0027934806013839037
PSD_FCz_23.3Hz,0.002761501514696399
PSD_F2_33.3Hz,0.0027571373182347387
PSD_F4_21.1Hz,0.0027559019132738743
PSD_F3_8.9Hz,0.0027298143101639346
PSD_F6_26.7Hz,0.0027246523477003864
Fz_spect_entropy,0.00271881490914505
