Feature,Mean_SHAP
PSD_F2_5.6Hz,0.010000507319309947
PSD_F2_26.7Hz,0.008050393518236273
PSD_F6_34.4Hz,0.007398141476182182
F6_kurtosis,0.006657312585282708
PSD_F6_26.7Hz,0.006049858222880058
F6_skewness,0.0059877614100915365
PSD_FCz_8.9Hz,0.0055191734283108
PSD_F3_26.7Hz,0.0052951364984230335
PSD_FCz_3.3Hz,0.005209886119018622
PSD_FCz_34.4Hz,0.005118646530858039
PSD_F3_24.4Hz,0.0048400520963804115
PSD_FCz_28.9Hz,0.0045893358038350636
PSD_F3_11.1Hz,0.004426471346336201
PSD_F3_21.1Hz,0.004419158541289775
PSD_F3_32.2Hz,0.004381089402934934
PSD_F4_30.0Hz,0.004375208718534884
PSD_F6_22.2Hz,0.004356475100045162
PSD_F6_31.1Hz,0.004283229856066732
F3_skewness,0.004270699053591199
PSD_F3_34.4Hz,0.0041397597579820615
PSD_F2_20.0Hz,0.004077083108123437
PSD_F4_5.6Hz,0.004013095499918033
PSD_Fz_28.9Hz,0.0038854831740469066
PSD_FCz_24.4Hz,0.0038252904462271037
F3_hjorth_complexity,0.0038066604308153677
F2_app_entropy,0.003801824626090701
PSD_FCz_15.5Hz,0.003672663058780699
PSD_F4_31.1Hz,0.0036706613191029086
PSD_F4_38.9Hz,0.003611411518569706
PSD_F2_8.9Hz,0.0035484796608831214
FCz_line_length,0.0035244789831508304
PSD_F4_27.8Hz,0.0035058717503988262
PSD_F2_25.5Hz,0.003437854381936242
PSD_Fz_37.8Hz,0.0033468530780060277
PSD_F6_21.1Hz,0.0033254264131504217
Fz_hjorth_complexity,0.003307073661783537
PSD_F3_36.7Hz,0.003257837935437973
PSD_F3_8.9Hz,0.0031973019362214828
F4_line_length,0.003147898023795793
PSD_F4_26.7Hz,0.0031367249190540937
FCz_hjorth_mobility,0.003102479942954489
PSD_F6_35.5Hz,0.0030133029977640574
PSD_F6_24.4Hz,0.002995528431301744
F4_skewness,0.0029901195205283304
PSD_F2_24.4Hz,0.002972233625993316
FCz_hjorth_complexity,0.0029573626433070954
PSD_Fz_14.4Hz,0.002881592110023119
PSD_F2_2.2Hz,0.00285781173546174
FCz_skewness,0.002843940474895741
PSD_F3_23.3Hz,0.0028363143410855825
PSD_FCz_17.8Hz,0.0028266799853616333
PSD_FCz_5.6Hz,0.0028225363235499044
PSD_FCz_21.1Hz,0.0028197657443247456
FCz_kurtosis,0.0028081331172005617
PSD_Fz_27.8Hz,0.00280807062813604
PSD_F3_10.0Hz,0.0027384595462306926
PSD_FCz_40.0Hz,0.0026816164315008532
PSD_Fz_33.3Hz,0.002677844855090139
PSD_F6_37.8Hz,0.002619065455540433
PSD_F3_3.3Hz,0.0025880289180685565
FCz_app_entropy,0.0025715868903333924
PSD_Fz_2.2Hz,0.002564330466565383
PSD_F4_10.0Hz,0.002505309999048997
PSD_F3_17.8Hz,0.0024992238906652742
PSD_F2_17.8Hz,0.0024957648829080506
PSD_F4_23.3Hz,0.0024852217474586884
Fz_samp_entropy,0.0024622046099877413
PSD_F3_31.1Hz,0.0024537205552775223
F3_svd_entropy,0.0024516602591025394
PSD_FCz_23.3Hz,0.002451100958898619
PSD_Fz_26.7Hz,0.002440904496579318
PSD_F4_40.0Hz,0.0024267951248838683
PSD_F2_10.0Hz,0.002425675130123131
Fz_kurtosis,0.002419452765668809
PSD_F2_38.9Hz,0.0024182741369159527
PSD_F6_23.3Hz,0.0024070411102252165
F4_hjorth_complexity,0.00238313491285746
PSD_Fz_34.4Hz,0.0023795757477795393
PSD_F3_37.8Hz,0.0023657203417526414
PSD_F2_27.8Hz,0.002364734135215694
PSD_F4_16.7Hz,0.002357169149687482
PSD_F4_7.8Hz,0.0023563439384768135
F2_svd_entropy,0.002354130760473366
Fz_svd_entropy,0.002352190523300404
PSD_F3_1.1Hz,0.0023345921069891575
Fz_zero_crossings,0.002330282510492085
FCz_spect_entropy,0.002324825072238101
PSD_F6_10.0Hz,0.0023197491581719806
PSD_FCz_35.5Hz,0.0023192569277437733
F2_kurtosis,0.0023150248250768395
PSD_F6_28.9Hz,0.002308140572860213
PSD_Fz_22.2Hz,0.002298540174438622
PSD_F4_12.2Hz,0.002291559133374369
