Feature,Mean_SHAP
PSD_F4_18.9Hz,0.002052638643303737
PSD_F4_4.4Hz,0.002045958059756114
PSD_F2_3.3Hz,0.002035344306872073
PSD_F3_4.4Hz,0.0020264921358279695
Fz_app_entropy,0.0020253650148694285
PSD_F2_28.9Hz,0.002022908605134176
FCz_svd_entropy,0.0020129518244503273
PSD_F6_38.9Hz,0.001997872403031259
PSD_FCz_13.3Hz,0.001997280020786939
PSD_F6_3.3Hz,0.0019787599319377215
PSD_F2_38.9Hz,0.001961330596644817
PSD_Fz_36.7Hz,0.0019564653408898004
PSD_F2_15.5Hz,0.0019409627967327818
PSD_F4_23.3Hz,0.0019360178155814834
F4_zero_crossings,0.0018725731507144509
PSD_F6_30.0Hz,0.0018652024038155331
PSD_Fz_34.4Hz,0.0018651609197560415
PSD_F3_25.5Hz,0.0018621467646602618
F2_kurtosis,0.0018246765634926557
PSD_F4_15.5Hz,0.001818434644047268
PSD_F6_34.4Hz,0.001817368400306631
PSD_FCz_32.2Hz,0.0018131305409054394
PSD_FCz_26.7Hz,0.001809279145306503
PSD_F6_35.5Hz,0.0018017897748666318
Fz_skewness,0.0018009619241704036
F4_hjorth_complexity,0.0018005566615907286
PSD_F6_21.1Hz,0.0017978777838687627
PSD_FCz_22.2Hz,0.0017807771297578686
PSD_F6_10.0Hz,0.0017347869744802817
PSD_Fz_35.5Hz,0.00173088231427886
PSD_F2_1.1Hz,0.001725028844655009
PSD_F2_12.2Hz,0.0017177122630975166
PSD_Fz_6.7Hz,0.0016870860388371151
PSD_F4_25.5Hz,0.0016841104251013525
PSD_F2_7.8Hz,0.001682810054868892
F6_kurtosis,0.0016348977004367856
PSD_F6_2.2Hz,0.0016267084687892808
F6_skewness,0.0016222728336273452
PSD_FCz_31.1Hz,0.00157716484232401
PSD_F6_13.3Hz,0.0015622885704239902
F3_spect_entropy,0.0015597472746942834
Fz_spect_entropy,0.0015596029658187438
PSD_F2_16.7Hz,0.0015532448467737983
PSD_FCz_30.0Hz,0.0015464188906563492
PSD_F2_36.7Hz,0.0015299318599480598
F3_skewness,0.0015160981527234517
PSD_F3_23.3Hz,0.0015077298470131252
PSD_F6_25.5Hz,0.001506960356739579
PSD_F6_17.8Hz,0.0014976300778433583
PSD_F2_22.2Hz,0.0014902574472268283
PSD_F3_16.7Hz,0.0014844444308079574
F3_kurtosis,0.001471617429397564
F6_app_entropy,0.001465027656438311
PSD_F2_26.7Hz,0.001464978978394428
Fz_samp_entropy,0.0014592628126009416
PSD_Fz_12.2Hz,0.0014415374861536435
PSD_F6_20.0Hz,0.0014349097576642508
PSD_F3_40.0Hz,0.0014269383225444365
PSD_F2_18.9Hz,0.0014201638753260533
PSD_F4_36.7Hz,0.0014189872971091155
PSD_F4_10.0Hz,0.0014095833402949906
PSD_F3_1.1Hz,0.0014012845355949044
PSD_FCz_27.8Hz,0.001400066039050141
PSD_F4_21.1Hz,0.0013986154056565133
PSD_F4_1.1Hz,0.0013985546330632043
PSD_F6_1.1Hz,0.001394248491699144
PSD_Fz_30.0Hz,0.0013871173724829228
F2_line_length,0.0013860336361930388
PSD_Fz_17.8Hz,0.0013853866702820228
PSD_F2_8.9Hz,0.0013759873465587077
PSD_F2_17.8Hz,0.001370742527878927
PSD_F2_30.0Hz,0.0013616636131150478
PSD_F6_4.4Hz,0.0013581872069359248
PSD_F3_15.5Hz,0.0013557524092319194
Fz_kurtosis,0.001349754375226202
PSD_F3_13.3Hz,0.0013494538982538715
PSD_F6_40.0Hz,0.0013478399164223898
Fz_hjorth_complexity,0.0013471790600543254
PSD_F3_30.0Hz,0.0013456410915351205
PSD_F6_5.6Hz,0.0013455427555774595
F6_hjorth_mobility,0.0013385718902647935
PSD_Fz_40.0Hz,0.0013287573808790816
PSD_FCz_35.5Hz,0.0013267654005235355
PSD_F3_5.6Hz,0.001311945808612639
PSD_F2_34.4Hz,0.0013086459539005451
PSD_F4_31.1Hz,0.0012915158893046662
PSD_F6_24.4Hz,0.001287614880356512
PSD_F6_18.9Hz,0.0012839542311337713
PSD_F2_6.7Hz,0.0012831405536268927
