Feature,Mean_SHAP
F2_line_length,0.008894025896265043
PSD_F4_38.9Hz,0.008211770098981315
PSD_F3_10.0Hz,0.007259188263311859
PSD_F4_6.7Hz,0.006867573451307378
PSD_F2_5.6Hz,0.006616850401083867
PSD_FCz_3.3Hz,0.006056510491757908
F3_skewness,0.005831090499372421
PSD_F3_32.2Hz,0.00569605172344921
PSD_F3_7.8Hz,0.00549447813807777
PSD_F4_5.6Hz,0.005477953165680731
PSD_FCz_1.1Hz,0.005022391340105978
F6_kurtosis,0.004799077962044288
PSD_FCz_7.8Hz,0.004444542488724083
FCz_spect_entropy,0.004259921859486394
PSD_F6_8.9Hz,0.00423757677595364
PSD_FCz_18.9Hz,0.004204243408651101
PSD_Fz_5.6Hz,0.004177185300280444
PSD_F6_31.1Hz,0.004145413358609517
F6_hjorth_mobility,0.004057507046202059
PSD_Fz_14.4Hz,0.0039867609496612
PSD_F3_37.8Hz,0.003960002531195537
Fz_spect_entropy,0.003949234260670393
PSD_Fz_26.7Hz,0.0038430307521559624
F2_kurtosis,0.0038130431842303505
PSD_F2_1.1Hz,0.003592458565683752
PSD_F2_33.3Hz,0.0034563984242415003
F6_svd_entropy,0.003382467376963336
F4_hjorth_complexity,0.003325995290775067
PSD_Fz_6.7Hz,0.0033239452989401934
PSD_Fz_27.8Hz,0.0032819390282629907
PSD_Fz_11.1Hz,0.003233023049067341
PSD_Fz_15.5Hz,0.0032082858335910707
F6_samp_entropy,0.0031378674971472313
F4_hjorth_mobility,0.003137834192339444
PSD_F4_25.5Hz,0.0030992938244125312
PSD_F3_12.2Hz,0.0030036048706906524
PSD_FCz_17.8Hz,0.0029932274486142267
PSD_F3_25.5Hz,0.002982379009742765
PSD_Fz_22.2Hz,0.0029661484089928553
PSD_F6_3.3Hz,0.002953888216124649
PSD_F3_23.3Hz,0.00294900427828036
PSD_F2_8.9Hz,0.0028910161158634275
PSD_Fz_34.4Hz,0.002868310237172406
PSD_F2_26.7Hz,0.002853908472193789
F3_line_length,0.002850579343501783
PSD_F2_24.4Hz,0.0028499615425584225
PSD_F6_6.7Hz,0.002832134875833291
PSD_F4_15.5Hz,0.0028255111974600767
PSD_FCz_31.1Hz,0.0027842383716938555
PSD_F4_18.9Hz,0.002778816342248637
PSD_F6_5.6Hz,0.002766221053539388
FCz_svd_entropy,0.0027637200508515724
PSD_FCz_13.3Hz,0.0027598676791904422
Fz_kurtosis,0.002741427657490247
Fz_app_entropy,0.0027239442821784966
PSD_Fz_4.4Hz,0.0027143095906076694
