Feature,Mean_SHAP
PSD_FCz_34.4Hz,0.008623535129114476
FCz_spect_entropy,0.006639139688288738
PSD_FCz_32.2Hz,0.006588472000582785
PSD_F3_10.0Hz,0.0058305376653752855
PSD_F4_40.0Hz,0.005615477395997853
PSD_F4_38.9Hz,0.005307071944832855
PSD_F2_10.0Hz,0.005193019736643216
PSD_F3_37.8Hz,0.004932828106125333
PSD_F3_34.4Hz,0.004601635559657055
PSD_Fz_22.2Hz,0.004421854773857142
PSD_FCz_1.1Hz,0.004417199916400482
PSD_Fz_34.4Hz,0.004370856079473803
PSD_Fz_14.4Hz,0.004215917565625972
PSD_FCz_3.3Hz,0.00406281921352083
F6_kurtosis,0.003995003593366923
PSD_FCz_18.9Hz,0.003859709005907069
F3_skewness,0.003831150634979675
PSD_F4_5.6Hz,0.0038280555934003956
PSD_F3_21.1Hz,0.003738581473472555
F4_hjorth_mobility,0.0037021432926132316
PSD_F2_38.9Hz,0.0035868697126755973
PSD_F4_16.7Hz,0.003536595581108812
PSD_F4_35.5Hz,0.003531885078806178
PSD_F3_33.3Hz,0.003529216053750747
PSD_F2_5.6Hz,0.0035244008855207084
F3_spect_entropy,0.0034887795179873787
PSD_F6_6.7Hz,0.003485093035825946
PSD_Fz_5.6Hz,0.0034764549194452946
PSD_F6_36.7Hz,0.0034663602297370583
PSD_Fz_8.9Hz,0.003428803850949495
PSD_F4_4.4Hz,0.0033777509422864313
PSD_F4_32.2Hz,0.0033588520672542376
PSD_FCz_21.1Hz,0.0033276091861349577
PSD_F3_32.2Hz,0.003256647372079119
PSD_FCz_38.9Hz,0.0032522889021484674
Fz_line_length,0.00323582320690407
PSD_F3_7.8Hz,0.0032233116288549386
PSD_Fz_17.8Hz,0.003211562671936322
PSD_Fz_2.2Hz,0.0031669853781533417
PSD_FCz_10.0Hz,0.0031631509232782577
PSD_F6_32.2Hz,0.00312506149538469
PSD_Fz_13.3Hz,0.0031199096037655455
PSD_F4_18.9Hz,0.003111986305932699
F3_svd_entropy,0.0030748798872912734
PSD_F2_40.0Hz,0.003018075970840504
PSD_FCz_25.5Hz,0.0029965072396236476
PSD_Fz_37.8Hz,0.0029709245074305856
Fz_app_entropy,0.002958150816063014
PSD_F4_37.8Hz,0.0029545896404494535
PSD_FCz_26.7Hz,0.00293871664067669
F4_hjorth_complexity,0.0029090591505177765
PSD_F3_27.8Hz,0.0029020640326224913
PSD_FCz_8.9Hz,0.0028949639386617633
PSD_F6_30.0Hz,0.0028691618578483924
