Feature,Mean_SHAP
PSD_F2_6.7Hz,0.0016077776456374245
PSD_FCz_4.4Hz,0.001607588389474296
PSD_F6_14.4Hz,0.001603741584146774
PSD_F6_30.0Hz,0.0016016902480406802
PSD_F4_17.8Hz,0.0015927630361451729
PSD_F4_36.7Hz,0.001588076359267984
PSD_F3_3.3Hz,0.0015846450145354228
F6_samp_entropy,0.0015808055873098097
PSD_F6_33.3Hz,0.0015700171223298608
F2_skewness,0.0015678339215032292
PSD_F6_25.5Hz,0.001567420564118606
PSD_FCz_13.3Hz,0.0015546254758814215
PSD_F2_32.2Hz,0.0015525623120482767
PSD_F4_1.1Hz,0.0015506502476311911
PSD_F2_21.1Hz,0.001543018258717968
PSD_F4_12.2Hz,0.0015338682924343967
PSD_F6_40.0Hz,0.0015317843153364596
Fz_svd_entropy,0.0015278381259433206
PSD_F3_31.1Hz,0.0015272162763165557
PSD_FCz_6.7Hz,0.0015257802494342998
F6_spect_entropy,0.001520063239961184
PSD_F6_20.0Hz,0.0015191329215596587
PSD_F6_35.5Hz,0.0015091480139747724
F4_samp_entropy,0.001499476920702469
PSD_F3_35.5Hz,0.0014987644023244902
PSD_F6_5.6Hz,0.0014824288241721483
PSD_F6_12.2Hz,0.001478362193937065
PSD_Fz_23.3Hz,0.0014770878049815055
PSD_F2_13.3Hz,0.0014718450827369172
F4_svd_entropy,0.0014703721192258204
PSD_FCz_12.2Hz,0.001469848065566702
PSD_Fz_6.7Hz,0.0014534806717667293
F6_app_entropy,0.0014444506799343145
PSD_F3_15.5Hz,0.001440043984521189
PSD_F3_22.2Hz,0.001435322597537384
PSD_F4_24.4Hz,0.0014293099302549945
PSD_F3_13.3Hz,0.0014244814284548864
PSD_F3_20.0Hz,0.0014236610251763563
PSD_F3_40.0Hz,0.0014113573966189814
PSD_FCz_30.0Hz,0.0013963902522419413
PSD_F6_1.1Hz,0.0013962798635838043
PSD_F2_23.3Hz,0.0013903281950827598
PSD_F2_37.8Hz,0.0013770778276397612
PSD_FCz_27.8Hz,0.0013601153996017819
F2_hjorth_mobility,0.001343266532763003
PSD_F6_37.8Hz,0.0013396967057701901
F4_spect_entropy,0.0013269767348944176
F2_zero_crossings,0.0013166297213094977
F6_line_length,0.0013161497183581568
PSD_F4_33.3Hz,0.0013039945843065749
F3_app_entropy,0.0012841863144291245
F3_zero_crossings,0.001143697663129981
FCz_zero_crossings,0.0010065622625961687
F6_zero_crossings,0.0009775998923569138
F4_zero_crossings,0.0009505964348500748
