PARTICIPANT,FEATURE,MEAN_ABSOLUTE_SHAP,MEAN_SHAP
c09,FCz_kurtosis,0.012648647,0.0010276237
c09,PSD_F4_30.0Hz,0.0117269335,-0.0007742989
c09,PSD_F6_33.3Hz,0.011056778,0.00040786387
c09,FCz_skewness,0.011046683,-0.00025443747
c09,PSD_F6_37.8Hz,0.01078889,0.00010547298
c09,PSD_F4_10.0Hz,0.010469468,-0.00029522015
c09,PSD_F2_1.1Hz,0.010310381,-0.0025318132
c09,F4_svd_entropy,0.010090566,0.0024181444
c09,FCz_hjorth_complexity,0.009841664,4.4872257e-05
c09,PSD_Fz_18.9Hz,0.008593141,-0.00119665
c09,PSD_Fz_1.1Hz,0.008216975,0.0018378445
c09,FCz_app_entropy,0.0053846287,-2.8690873e-05
c09,F3_svd_entropy,0.0,0.0
c09,F2_svd_entropy,0.0,0.0
c09,FCz_svd_entropy,0.0,0.0
c09,Fz_svd_entropy,0.0,0.0
c09,F3_app_entropy,0.0,0.0
c09,F6_svd_entropy,0.0,0.0
c09,Fz_app_entropy,0.0,0.0
c09,F2_app_entropy,0.0,0.0
c09,FCz_samp_entropy,0.0,0.0
c09,PSD_FCz_14.4Hz,0.0,0.0
c09,PSD_Fz_10.0Hz,0.0,0.0
c09,PSD_Fz_7.8Hz,0.0,0.0
c09,PSD_Fz_6.7Hz,0.0,0.0
c09,PSD_Fz_13.3Hz,0.0,0.0
c09,PSD_Fz_14.4Hz,0.0,0.0
c09,PSD_Fz_8.9Hz,0.0,0.0
c09,PSD_F2_8.9Hz,0.0,0.0
c09,PSD_F2_7.8Hz,0.0,0.0
c09,PSD_F2_6.7Hz,0.0,0.0
c09,PSD_F2_4.4Hz,0.0,0.0
c09,PSD_F2_2.2Hz,0.0,0.0
c09,PSD_FCz_37.8Hz,0.0,0.0
c09,PSD_FCz_36.7Hz,0.0,0.0
c09,PSD_FCz_28.9Hz,0.0,0.0
c09,PSD_FCz_23.3Hz,0.0,0.0
c09,PSD_F2_18.9Hz,0.0,0.0
c09,PSD_F2_22.2Hz,0.0,0.0
c09,PSD_F2_21.1Hz,0.0,0.0
c09,PSD_F2_13.3Hz,0.0,0.0
c09,PSD_F2_20.0Hz,0.0,0.0
c09,PSD_F2_12.2Hz,0.0,0.0
c09,PSD_F2_10.0Hz,0.0,0.0
c09,PSD_F2_27.8Hz,0.0,0.0
c09,PSD_F2_26.7Hz,0.0,0.0
c09,PSD_F2_24.4Hz,0.0,0.0
c09,PSD_F2_23.3Hz,0.0,0.0
c09,PSD_F2_32.2Hz,0.0,0.0
c09,PSD_F2_33.3Hz,0.0,0.0
c09,PSD_F2_30.0Hz,0.0,0.0
c09,PSD_F2_28.9Hz,0.0,0.0
c09,PSD_F2_36.7Hz,0.0,0.0
c09,PSD_F2_35.5Hz,0.0,0.0
c09,PSD_F2_40.0Hz,0.0,0.0
c09,PSD_F2_37.8Hz,0.0,0.0
c09,PSD_F3_1.1Hz,0.0,0.0
c09,PSD_F2_14.4Hz,0.0,0.0
c09,PSD_F2_17.8Hz,0.0,0.0
c09,PSD_F2_11.1Hz,0.0,0.0
c09,PSD_F3_4.4Hz,0.0,0.0
c09,PSD_F3_3.3Hz,0.0,0.0
c09,PSD_F3_2.2Hz,0.0,0.0
c09,PSD_Fz_37.8Hz,0.0,0.0
c09,PSD_FCz_2.2Hz,0.0,0.0
c09,PSD_FCz_3.3Hz,0.0,0.0
c09,PSD_FCz_1.1Hz,0.0,0.0
c09,PSD_Fz_40.0Hz,0.0,0.0
c09,PSD_FCz_7.8Hz,0.0,0.0
c09,PSD_FCz_8.9Hz,0.0,0.0
c09,PSD_FCz_15.5Hz,0.0,0.0
c09,PSD_FCz_16.7Hz,0.0,0.0
c09,PSD_FCz_17.8Hz,0.0,0.0
c09,F4_app_entropy,0.0,0.0
c09,F6_app_entropy,0.0,0.0
c09,Fz_samp_entropy,0.0,0.0
c09,PSD_FCz_21.1Hz,0.0,0.0
c09,PSD_FCz_20.0Hz,0.0,0.0
c09,PSD_FCz_18.9Hz,0.0,0.0
c09,PSD_FCz_22.2Hz,0.0,0.0
c09,PSD_FCz_25.5Hz,0.0,0.0
c09,PSD_FCz_24.4Hz,0.0,0.0
c09,PSD_FCz_27.8Hz,0.0,0.0
c09,PSD_Fz_11.1Hz,0.0,0.0
c09,PSD_Fz_15.5Hz,0.0,0.0
c09,PSD_Fz_17.8Hz,0.0,0.0
c09,F6_spect_entropy,0.0,0.0
c09,F4_spect_entropy,0.0,0.0
c09,PSD_Fz_12.2Hz,0.0,0.0
c09,PSD_Fz_2.2Hz,0.0,0.0
c09,PSD_Fz_4.4Hz,0.0,0.0
c09,PSD_Fz_3.3Hz,0.0,0.0
c09,PSD_F3_28.9Hz,0.0,0.0
c09,PSD_F3_27.8Hz,0.0,0.0
c09,PSD_F3_26.7Hz,0.0,0.0
c09,PSD_F3_24.4Hz,0.0,0.0
c09,PSD_F3_23.3Hz,0.0,0.0
c09,PSD_F3_21.1Hz,0.0,0.0
c09,PSD_F3_20.0Hz,0.0,0.0
c09,PSD_F3_18.9Hz,0.0,0.0
c09,PSD_F3_17.8Hz,0.0,0.0
c09,PSD_F3_16.7Hz,0.0,0.0
c09,PSD_F3_15.5Hz,0.0,0.0
c09,PSD_F3_14.4Hz,0.0,0.0
c09,PSD_F3_13.3Hz,0.0,0.0
c09,PSD_F3_11.1Hz,0.0,0.0
c09,PSD_F3_5.6Hz,0.0,0.0
c09,PSD_F3_7.8Hz,0.0,0.0
c09,PSD_FCz_5.6Hz,0.0,0.0
c09,PSD_FCz_4.4Hz,0.0,0.0
c09,PSD_FCz_13.3Hz,0.0,0.0
c09,PSD_FCz_12.2Hz,0.0,0.0
c09,PSD_FCz_11.1Hz,0.0,0.0
c09,PSD_FCz_10.0Hz,0.0,0.0
c09,PSD_F4_13.3Hz,0.0,0.0
c09,PSD_F4_14.4Hz,0.0,0.0
c09,PSD_F4_7.8Hz,0.0,0.0
c09,PSD_F4_6.7Hz,0.0,0.0
c09,PSD_F4_5.6Hz,0.0,0.0
c09,PSD_F4_8.9Hz,0.0,0.0
c09,PSD_F3_34.4Hz,0.0,0.0
c09,PSD_F3_30.0Hz,0.0,0.0
c09,PSD_F3_31.1Hz,0.0,0.0
c09,PSD_F3_33.3Hz,0.0,0.0
c09,PSD_F4_26.7Hz,0.0,0.0
c09,PSD_F4_25.5Hz,0.0,0.0
c09,PSD_F4_23.3Hz,0.0,0.0
c09,PSD_F4_22.2Hz,0.0,0.0
c09,PSD_F4_18.9Hz,0.0,0.0
c09,PSD_F4_21.1Hz,0.0,0.0
c09,PSD_F4_16.7Hz,0.0,0.0
c09,PSD_F4_17.8Hz,0.0,0.0
c09,PSD_F4_34.4Hz,0.0,0.0
c09,PSD_F4_33.3Hz,0.0,0.0
c09,PSD_F4_40.0Hz,0.0,0.0
c09,PSD_F4_38.9Hz,0.0,0.0
c09,PSD_F6_1.1Hz,0.0,0.0
c09,PSD_F6_4.4Hz,0.0,0.0
c09,PSD_F4_31.1Hz,0.0,0.0
c09,PSD_F4_32.2Hz,0.0,0.0
c09,PSD_F6_6.7Hz,0.0,0.0
c09,PSD_F6_5.6Hz,0.0,0.0
c09,PSD_F6_8.9Hz,0.0,0.0
c09,PSD_F6_7.8Hz,0.0,0.0
c09,PSD_F6_10.0Hz,0.0,0.0
c09,PSD_F6_12.2Hz,0.0,0.0
c09,PSD_F4_11.1Hz,0.0,0.0
c09,PSD_F4_12.2Hz,0.0,0.0
c09,PSD_F3_38.9Hz,0.0,0.0
c09,PSD_F3_40.0Hz,0.0,0.0
c09,PSD_F4_1.1Hz,0.0,0.0
c09,PSD_F4_2.2Hz,0.0,0.0
c09,PSD_F4_3.3Hz,0.0,0.0
c09,PSD_F3_35.5Hz,0.0,0.0
c09,PSD_F3_36.7Hz,0.0,0.0
c09,PSD_F3_37.8Hz,0.0,0.0
c09,PSD_F6_25.5Hz,0.0,0.0
c09,PSD_F6_24.4Hz,0.0,0.0
c09,PSD_F6_23.3Hz,0.0,0.0
c09,PSD_F6_22.2Hz,0.0,0.0
c09,PSD_F6_21.1Hz,0.0,0.0
c09,PSD_F6_18.9Hz,0.0,0.0
c09,PSD_F6_17.8Hz,0.0,0.0
c09,PSD_F6_16.7Hz,0.0,0.0
c09,PSD_F6_14.4Hz,0.0,0.0
c09,PSD_F6_13.3Hz,0.0,0.0
c09,PSD_F6_38.9Hz,0.0,0.0
c09,PSD_F6_40.0Hz,0.0,0.0
c09,PSD_F6_35.5Hz,0.0,0.0
c09,PSD_F6_36.7Hz,0.0,0.0
c09,PSD_F6_28.9Hz,0.0,0.0
c09,PSD_F6_26.7Hz,0.0,0.0
c09,F3_line_length,0.0,0.0
c09,F2_line_length,0.0,0.0
c09,FCz_line_length,0.0,0.0
c09,Fz_line_length,0.0,0.0
c09,Fz_kurtosis,0.0,0.0
c09,F2_kurtosis,0.0,0.0
c09,F3_kurtosis,0.0,0.0
c09,F6_line_length,0.0,0.0
c09,F4_kurtosis,0.0,0.0
c09,F2_skewness,0.0,0.0
c09,F4_skewness,0.0,0.0
c09,F6_skewness,0.0,0.0
c09,PSD_F6_30.0Hz,0.0,0.0
c09,PSD_F6_32.2Hz,0.0,0.0
c09,PSD_F6_34.4Hz,0.0,0.0
c09,PSD_F6_27.8Hz,0.0,0.0
c09,F3_hjorth_mobility,0.0,0.0
c09,F2_hjorth_mobility,0.0,0.0
c09,FCz_hjorth_mobility,0.0,0.0
c09,Fz_hjorth_mobility,0.0,0.0
c09,PSD_Fz_20.0Hz,0.0,0.0
c09,PSD_Fz_21.1Hz,0.0,0.0
c09,F6_hjorth_mobility,0.0,0.0
c09,F4_hjorth_mobility,0.0,0.0
c09,PSD_Fz_23.3Hz,0.0,0.0
c09,PSD_Fz_22.2Hz,0.0,0.0
c09,PSD_Fz_26.7Hz,0.0,0.0
c09,PSD_Fz_25.5Hz,0.0,0.0
c09,PSD_Fz_27.8Hz,0.0,0.0
c09,PSD_Fz_34.4Hz,0.0,0.0
c09,PSD_Fz_35.5Hz,0.0,0.0
c09,Fz_hjorth_complexity,0.0,0.0
c09,F2_hjorth_complexity,0.0,0.0
c09,F3_hjorth_complexity,0.0,0.0
c09,F4_hjorth_complexity,0.0,0.0
c09,F6_hjorth_complexity,0.0,0.0
c09,Fz_zero_crossings,0.0,0.0
c09,FCz_zero_crossings,0.0,0.0
c09,F2_zero_crossings,0.0,0.0
c09,F3_zero_crossings,0.0,0.0
c09,F4_zero_crossings,0.0,0.0
c09,F6_zero_crossings,0.0,0.0
c09,F2_spect_entropy,0.0,0.0
c09,F3_spect_entropy,0.0,0.0
c09,F2_samp_entropy,0.0,0.0
c09,F3_samp_entropy,0.0,0.0
c09,F4_samp_entropy,0.0,0.0
c09,F6_samp_entropy,0.0,0.0
