PARTICIPANT,FEATURE,MEAN_ABSOLUTE_SHAP,MEAN_SHAP
c03,PSD_Fz_1.1Hz,0.0038476354,0.00023508507
c03,PSD_Fz_8.9Hz,0.0,0.0
c03,PSD_Fz_7.8Hz,0.0,0.0
c03,PSD_Fz_6.7Hz,0.0,0.0
c03,PSD_Fz_14.4Hz,0.0,0.0
c03,F6_app_entropy,0.0,0.0
c03,Fz_samp_entropy,0.0,0.0
c03,PSD_F2_11.1Hz,0.0,0.0
c03,PSD_Fz_4.4Hz,0.0,0.0
c03,PSD_Fz_3.3Hz,0.0,0.0
c03,PSD_Fz_18.9Hz,0.0,0.0
c03,PSD_Fz_16.7Hz,0.0,0.0
c03,PSD_Fz_11.1Hz,0.0,0.0
c03,FCz_svd_entropy,0.0,0.0
c03,F2_svd_entropy,0.0,0.0
c03,F4_svd_entropy,0.0,0.0
c03,F3_svd_entropy,0.0,0.0
c03,F6_svd_entropy,0.0,0.0
c03,F6_spect_entropy,0.0,0.0
c03,Fz_svd_entropy,0.0,0.0
c03,PSD_Fz_17.8Hz,0.0,0.0
c03,PSD_F2_30.0Hz,0.0,0.0
c03,PSD_F2_27.8Hz,0.0,0.0
c03,PSD_F2_24.4Hz,0.0,0.0
c03,PSD_F2_32.2Hz,0.0,0.0
c03,PSD_F2_36.7Hz,0.0,0.0
c03,PSD_F2_37.8Hz,0.0,0.0
c03,PSD_F2_38.9Hz,0.0,0.0
c03,PSD_F2_31.1Hz,0.0,0.0
c03,PSD_F2_40.0Hz,0.0,0.0
c03,PSD_F3_1.1Hz,0.0,0.0
c03,PSD_F3_3.3Hz,0.0,0.0
c03,PSD_F3_2.2Hz,0.0,0.0
c03,PSD_F3_4.4Hz,0.0,0.0
c03,PSD_F3_5.6Hz,0.0,0.0
c03,PSD_F3_6.7Hz,0.0,0.0
c03,PSD_F2_35.5Hz,0.0,0.0
c03,PSD_F3_11.1Hz,0.0,0.0
c03,PSD_F3_13.3Hz,0.0,0.0
c03,PSD_F3_16.7Hz,0.0,0.0
c03,F2_samp_entropy,0.0,0.0
c03,PSD_F2_13.3Hz,0.0,0.0
c03,PSD_F2_14.4Hz,0.0,0.0
c03,PSD_F2_15.5Hz,0.0,0.0
c03,PSD_F2_12.2Hz,0.0,0.0
c03,PSD_F2_16.7Hz,0.0,0.0
c03,PSD_F2_17.8Hz,0.0,0.0
c03,PSD_F2_20.0Hz,0.0,0.0
c03,PSD_F2_18.9Hz,0.0,0.0
c03,PSD_F2_23.3Hz,0.0,0.0
c03,Fz_app_entropy,0.0,0.0
c03,F2_app_entropy,0.0,0.0
c03,PSD_Fz_2.2Hz,0.0,0.0
c03,PSD_F2_6.7Hz,0.0,0.0
c03,PSD_F2_4.4Hz,0.0,0.0
c03,PSD_F2_3.3Hz,0.0,0.0
c03,PSD_F2_2.2Hz,0.0,0.0
c03,PSD_FCz_40.0Hz,0.0,0.0
c03,PSD_FCz_37.8Hz,0.0,0.0
c03,PSD_FCz_35.5Hz,0.0,0.0
c03,PSD_FCz_33.3Hz,0.0,0.0
c03,PSD_F3_18.9Hz,0.0,0.0
c03,PSD_F3_23.3Hz,0.0,0.0
c03,PSD_F3_21.1Hz,0.0,0.0
c03,PSD_F3_20.0Hz,0.0,0.0
c03,PSD_F3_14.4Hz,0.0,0.0
c03,PSD_F3_36.7Hz,0.0,0.0
c03,PSD_F3_32.2Hz,0.0,0.0
c03,PSD_F3_30.0Hz,0.0,0.0
c03,PSD_F4_5.6Hz,0.0,0.0
c03,PSD_F4_4.4Hz,0.0,0.0
c03,PSD_F4_12.2Hz,0.0,0.0
c03,PSD_F4_7.8Hz,0.0,0.0
c03,PSD_F4_13.3Hz,0.0,0.0
c03,PSD_F4_14.4Hz,0.0,0.0
c03,PSD_F4_15.5Hz,0.0,0.0
c03,PSD_F4_11.1Hz,0.0,0.0
c03,PSD_F4_16.7Hz,0.0,0.0
c03,PSD_F4_18.9Hz,0.0,0.0
c03,PSD_F4_1.1Hz,0.0,0.0
c03,PSD_F3_40.0Hz,0.0,0.0
c03,PSD_F4_2.2Hz,0.0,0.0
c03,PSD_F4_3.3Hz,0.0,0.0
c03,PSD_F3_27.8Hz,0.0,0.0
c03,PSD_F2_8.9Hz,0.0,0.0
c03,PSD_F4_32.2Hz,0.0,0.0
c03,PSD_F4_31.1Hz,0.0,0.0
c03,PSD_FCz_15.5Hz,0.0,0.0
c03,PSD_F4_34.4Hz,0.0,0.0
c03,PSD_FCz_18.9Hz,0.0,0.0
c03,PSD_FCz_20.0Hz,0.0,0.0
c03,PSD_FCz_21.1Hz,0.0,0.0
c03,PSD_F4_35.5Hz,0.0,0.0
c03,PSD_FCz_23.3Hz,0.0,0.0
c03,PSD_FCz_24.4Hz,0.0,0.0
c03,PSD_FCz_27.8Hz,0.0,0.0
c03,PSD_FCz_26.7Hz,0.0,0.0
c03,PSD_FCz_28.9Hz,0.0,0.0
c03,PSD_FCz_31.1Hz,0.0,0.0
c03,PSD_FCz_32.2Hz,0.0,0.0
c03,PSD_FCz_17.8Hz,0.0,0.0
c03,PSD_F4_37.8Hz,0.0,0.0
c03,PSD_F4_38.9Hz,0.0,0.0
c03,PSD_F6_2.2Hz,0.0,0.0
c03,PSD_F4_40.0Hz,0.0,0.0
c03,PSD_F6_4.4Hz,0.0,0.0
c03,PSD_F6_5.6Hz,0.0,0.0
c03,PSD_F6_6.7Hz,0.0,0.0
c03,PSD_F6_8.9Hz,0.0,0.0
c03,PSD_F6_11.1Hz,0.0,0.0
c03,PSD_F6_14.4Hz,0.0,0.0
c03,PSD_F4_24.4Hz,0.0,0.0
c03,PSD_F4_22.2Hz,0.0,0.0
c03,PSD_F4_25.5Hz,0.0,0.0
c03,PSD_F4_28.9Hz,0.0,0.0
c03,PSD_F3_31.1Hz,0.0,0.0
c03,PSD_F2_7.8Hz,0.0,0.0
c03,PSD_F6_23.3Hz,0.0,0.0
c03,PSD_F6_20.0Hz,0.0,0.0
c03,PSD_F6_18.9Hz,0.0,0.0
c03,PSD_F6_17.8Hz,0.0,0.0
c03,PSD_F6_16.7Hz,0.0,0.0
c03,PSD_F6_15.5Hz,0.0,0.0
c03,PSD_Fz_37.8Hz,0.0,0.0
c03,PSD_F6_30.0Hz,0.0,0.0
c03,PSD_FCz_6.7Hz,0.0,0.0
c03,PSD_FCz_7.8Hz,0.0,0.0
c03,PSD_FCz_8.9Hz,0.0,0.0
c03,PSD_FCz_11.1Hz,0.0,0.0
c03,PSD_Fz_40.0Hz,0.0,0.0
c03,PSD_FCz_2.2Hz,0.0,0.0
c03,PSD_FCz_4.4Hz,0.0,0.0
c03,PSD_F6_32.2Hz,0.0,0.0
c03,PSD_F6_36.7Hz,0.0,0.0
c03,PSD_F6_37.8Hz,0.0,0.0
c03,PSD_F6_40.0Hz,0.0,0.0
c03,PSD_F6_38.9Hz,0.0,0.0
c03,FCz_line_length,0.0,0.0
c03,F2_line_length,0.0,0.0
c03,F3_line_length,0.0,0.0
c03,Fz_line_length,0.0,0.0
c03,F4_line_length,0.0,0.0
c03,F6_line_length,0.0,0.0
c03,FCz_kurtosis,0.0,0.0
c03,F2_kurtosis,0.0,0.0
c03,PSD_FCz_12.2Hz,0.0,0.0
c03,PSD_FCz_14.4Hz,0.0,0.0
c03,PSD_F6_35.5Hz,0.0,0.0
c03,PSD_FCz_5.6Hz,0.0,0.0
c03,Fz_skewness,0.0,0.0
c03,F6_kurtosis,0.0,0.0
c03,F4_kurtosis,0.0,0.0
c03,F3_kurtosis,0.0,0.0
c03,F4_skewness,0.0,0.0
c03,Fz_hjorth_mobility,0.0,0.0
c03,F3_skewness,0.0,0.0
c03,FCz_skewness,0.0,0.0
c03,PSD_Fz_21.1Hz,0.0,0.0
c03,PSD_Fz_23.3Hz,0.0,0.0
c03,PSD_Fz_30.0Hz,0.0,0.0
c03,PSD_Fz_31.1Hz,0.0,0.0
c03,PSD_Fz_32.2Hz,0.0,0.0
c03,PSD_Fz_33.3Hz,0.0,0.0
c03,PSD_Fz_20.0Hz,0.0,0.0
c03,F2_skewness,0.0,0.0
c03,PSD_Fz_36.7Hz,0.0,0.0
c03,PSD_Fz_35.5Hz,0.0,0.0
c03,F3_hjorth_complexity,0.0,0.0
c03,F2_hjorth_complexity,0.0,0.0
c03,FCz_zero_crossings,0.0,0.0
c03,F2_zero_crossings,0.0,0.0
c03,F3_zero_crossings,0.0,0.0
c03,Fz_zero_crossings,0.0,0.0
c03,F4_zero_crossings,0.0,0.0
c03,F6_zero_crossings,0.0,0.0
c03,FCz_spect_entropy,0.0,0.0
c03,Fz_spect_entropy,0.0,0.0
c03,F2_spect_entropy,0.0,0.0
c03,F4_spect_entropy,0.0,0.0
c03,F4_samp_entropy,0.0,0.0
c03,F6_samp_entropy,0.0,0.0
