PARTICIPANT,FEATURE,MEAN_ABSOLUTE_SHAP,MEAN_SHAP
c02,PSD_FCz_40.0Hz,0.0,0.0
c02,PSD_F2_3.3Hz,0.0,0.0
c02,PSD_F2_5.6Hz,0.0,0.0
c02,PSD_F2_6.7Hz,0.0,0.0
c02,PSD_F2_7.8Hz,0.0,0.0
c02,PSD_F2_8.9Hz,0.0,0.0
c02,PSD_F2_10.0Hz,0.0,0.0
c02,PSD_F2_11.1Hz,0.0,0.0
c02,PSD_F2_12.2Hz,0.0,0.0
c02,PSD_F2_14.4Hz,0.0,0.0
c02,PSD_F2_15.5Hz,0.0,0.0
c02,PSD_F2_16.7Hz,0.0,0.0
c02,PSD_F2_17.8Hz,0.0,0.0
c02,PSD_F2_18.9Hz,0.0,0.0
c02,PSD_F2_21.1Hz,0.0,0.0
c02,PSD_F2_22.2Hz,0.0,0.0
c02,PSD_F2_23.3Hz,0.0,0.0
c02,PSD_F2_24.4Hz,0.0,0.0
c02,PSD_F2_26.7Hz,0.0,0.0
c02,PSD_F2_27.8Hz,0.0,0.0
c02,PSD_F2_30.0Hz,0.0,0.0
c02,PSD_F2_31.1Hz,0.0,0.0
c02,PSD_F2_32.2Hz,0.0,0.0
c02,PSD_F2_35.5Hz,0.0,0.0
c02,PSD_F2_36.7Hz,0.0,0.0
c02,PSD_F3_1.1Hz,0.0,0.0
c02,PSD_F3_2.2Hz,0.0,0.0
c02,PSD_F3_3.3Hz,0.0,0.0
c02,PSD_F3_4.4Hz,0.0,0.0
c02,PSD_F3_12.2Hz,0.0,0.0
c02,PSD_F3_13.3Hz,0.0,0.0
c02,PSD_F3_14.4Hz,0.0,0.0
c02,PSD_F3_16.7Hz,0.0,0.0
c02,PSD_F3_17.8Hz,0.0,0.0
c02,PSD_F3_18.9Hz,0.0,0.0
c02,PSD_F3_22.2Hz,0.0,0.0
c02,PSD_F3_24.4Hz,0.0,0.0
c02,PSD_F3_27.8Hz,0.0,0.0
c02,PSD_F3_28.9Hz,0.0,0.0
c02,PSD_F3_31.1Hz,0.0,0.0
c02,PSD_F3_33.3Hz,0.0,0.0
c02,PSD_F3_34.4Hz,0.0,0.0
c02,PSD_F3_35.5Hz,0.0,0.0
c02,PSD_F3_36.7Hz,0.0,0.0
c02,PSD_Fz_22.2Hz,0.0,0.0
c02,PSD_F3_38.9Hz,0.0,0.0
c02,F2_svd_entropy,0.0,0.0
c02,FCz_svd_entropy,0.0,0.0
c02,PSD_F4_2.2Hz,0.0,0.0
c02,PSD_F4_3.3Hz,0.0,0.0
c02,F6_hjorth_complexity,0.0,0.0
c02,PSD_F4_5.6Hz,0.0,0.0
c02,FCz_zero_crossings,0.0,0.0
c02,PSD_F4_7.8Hz,0.0,0.0
c02,PSD_F4_8.9Hz,0.0,0.0
c02,PSD_F4_10.0Hz,0.0,0.0
c02,PSD_F4_11.1Hz,0.0,0.0
c02,PSD_F4_12.2Hz,0.0,0.0
c02,PSD_F4_13.3Hz,0.0,0.0
c02,F2_zero_crossings,0.0,0.0
c02,F3_zero_crossings,0.0,0.0
c02,F4_zero_crossings,0.0,0.0
c02,F6_zero_crossings,0.0,0.0
c02,PSD_F4_18.9Hz,0.0,0.0
c02,PSD_F4_20.0Hz,0.0,0.0
c02,PSD_F4_21.1Hz,0.0,0.0
c02,PSD_F4_22.2Hz,0.0,0.0
c02,PSD_F4_23.3Hz,0.0,0.0
c02,PSD_F4_24.4Hz,0.0,0.0
c02,PSD_F4_25.5Hz,0.0,0.0
c02,PSD_F4_26.7Hz,0.0,0.0
c02,PSD_F4_27.8Hz,0.0,0.0
c02,PSD_F4_28.9Hz,0.0,0.0
c02,PSD_F4_30.0Hz,0.0,0.0
c02,PSD_F4_31.1Hz,0.0,0.0
c02,PSD_F4_32.2Hz,0.0,0.0
c02,PSD_F4_33.3Hz,0.0,0.0
c02,PSD_F4_34.4Hz,0.0,0.0
c02,PSD_F4_35.5Hz,0.0,0.0
c02,PSD_F4_36.7Hz,0.0,0.0
c02,Fz_spect_entropy,0.0,0.0
c02,PSD_F4_38.9Hz,0.0,0.0
c02,FCz_spect_entropy,0.0,0.0
c02,PSD_F6_1.1Hz,0.0,0.0
c02,PSD_F6_2.2Hz,0.0,0.0
c02,PSD_F6_3.3Hz,0.0,0.0
c02,PSD_F6_4.4Hz,0.0,0.0
c02,F3_spect_entropy,0.0,0.0
c02,F6_spect_entropy,0.0,0.0
c02,PSD_F6_7.8Hz,0.0,0.0
c02,F6_samp_entropy,0.0,0.0
c02,PSD_F6_10.0Hz,0.0,0.0
c02,PSD_F6_11.1Hz,0.0,0.0
c02,PSD_F6_12.2Hz,0.0,0.0
c02,PSD_Fz_24.4Hz,0.0,0.0
c02,PSD_F6_14.4Hz,0.0,0.0
c02,PSD_F6_15.5Hz,0.0,0.0
c02,PSD_F6_16.7Hz,0.0,0.0
c02,PSD_F6_17.8Hz,0.0,0.0
c02,PSD_F6_18.9Hz,0.0,0.0
c02,PSD_Fz_26.7Hz,0.0,0.0
c02,PSD_F6_21.1Hz,0.0,0.0
c02,PSD_F6_22.2Hz,0.0,0.0
c02,PSD_F6_23.3Hz,0.0,0.0
c02,PSD_F6_24.4Hz,0.0,0.0
c02,PSD_F6_25.5Hz,0.0,0.0
c02,PSD_F6_26.7Hz,0.0,0.0
c02,PSD_F6_27.8Hz,0.0,0.0
c02,PSD_Fz_27.8Hz,0.0,0.0
c02,PSD_F6_30.0Hz,0.0,0.0
c02,PSD_F6_31.1Hz,0.0,0.0
c02,PSD_F6_32.2Hz,0.0,0.0
c02,PSD_F6_33.3Hz,0.0,0.0
c02,PSD_F6_34.4Hz,0.0,0.0
c02,PSD_Fz_30.0Hz,0.0,0.0
c02,PSD_F6_36.7Hz,0.0,0.0
c02,PSD_Fz_31.1Hz,0.0,0.0
c02,PSD_Fz_32.2Hz,0.0,0.0
c02,PSD_F6_40.0Hz,0.0,0.0
c02,PSD_Fz_34.4Hz,0.0,0.0
c02,F4_hjorth_complexity,0.0,0.0
c02,F2_line_length,0.0,0.0
c02,F3_line_length,0.0,0.0
c02,F4_line_length,0.0,0.0
c02,PSD_Fz_40.0Hz,0.0,0.0
c02,PSD_FCz_1.1Hz,0.0,0.0
c02,FCz_kurtosis,0.0,0.0
c02,PSD_FCz_2.2Hz,0.0,0.0
c02,F3_kurtosis,0.0,0.0
c02,F4_kurtosis,0.0,0.0
c02,F6_kurtosis,0.0,0.0
c02,Fz_skewness,0.0,0.0
c02,FCz_skewness,0.0,0.0
c02,F2_skewness,0.0,0.0
c02,PSD_FCz_3.3Hz,0.0,0.0
c02,PSD_FCz_4.4Hz,0.0,0.0
c02,PSD_FCz_5.6Hz,0.0,0.0
c02,Fz_hjorth_mobility,0.0,0.0
c02,FCz_hjorth_mobility,0.0,0.0
c02,F2_hjorth_mobility,0.0,0.0
c02,F3_hjorth_mobility,0.0,0.0
c02,F4_hjorth_mobility,0.0,0.0
c02,F6_hjorth_mobility,0.0,0.0
c02,Fz_hjorth_complexity,0.0,0.0
c02,FCz_hjorth_complexity,0.0,0.0
c02,F2_hjorth_complexity,0.0,0.0
c02,F3_hjorth_complexity,0.0,0.0
c02,PSD_Fz_5.6Hz,0.0,0.0
c02,F3_svd_entropy,0.0,0.0
c02,F4_svd_entropy,0.0,0.0
c02,F6_svd_entropy,0.0,0.0
c02,Fz_app_entropy,0.0,0.0
c02,FCz_app_entropy,0.0,0.0
c02,F2_app_entropy,0.0,0.0
c02,F3_app_entropy,0.0,0.0
c02,F4_app_entropy,0.0,0.0
c02,F6_app_entropy,0.0,0.0
c02,PSD_FCz_6.7Hz,0.0,0.0
c02,FCz_samp_entropy,0.0,0.0
c02,F2_samp_entropy,0.0,0.0
c02,F3_samp_entropy,0.0,0.0
c02,F4_samp_entropy,0.0,0.0
c02,PSD_Fz_2.2Hz,0.0,0.0
c02,PSD_FCz_7.8Hz,0.0,0.0
c02,PSD_Fz_6.7Hz,0.0,0.0
c02,PSD_FCz_10.0Hz,0.0,0.0
c02,PSD_FCz_11.1Hz,0.0,0.0
c02,PSD_Fz_10.0Hz,0.0,0.0
c02,PSD_Fz_11.1Hz,0.0,0.0
c02,PSD_Fz_12.2Hz,0.0,0.0
c02,PSD_Fz_13.3Hz,0.0,0.0
c02,PSD_FCz_12.2Hz,0.0,0.0
c02,PSD_Fz_15.5Hz,0.0,0.0
c02,PSD_FCz_13.3Hz,0.0,0.0
c02,PSD_FCz_14.4Hz,0.0,0.0
c02,PSD_Fz_18.9Hz,0.0,0.0
c02,PSD_Fz_20.0Hz,0.0,0.0
c02,PSD_Fz_21.1Hz,0.0,0.0
c02,PSD_Fz_4.4Hz,0.0,0.0
