PARTICIPANT,FEATURE,MEAN_ABSOLUTE_SHAP,MEAN_SHAP
c04,PSD_Fz_30.0Hz,0.0,0.0
c04,PSD_Fz_21.1Hz,0.0,0.0
c04,PSD_Fz_20.0Hz,0.0,0.0
c04,F3_hjorth_mobility,0.0,0.0
c04,Fz_hjorth_complexity,0.0,0.0
c04,PSD_Fz_34.4Hz,0.0,0.0
c04,PSD_Fz_31.1Hz,0.0,0.0
c04,FCz_hjorth_complexity,0.0,0.0
c04,Fz_zero_crossings,0.0,0.0
c04,FCz_zero_crossings,0.0,0.0
c04,F2_zero_crossings,0.0,0.0
c04,F4_hjorth_complexity,0.0,0.0
c04,F3_zero_crossings,0.0,0.0
c04,F4_zero_crossings,0.0,0.0
c04,F6_zero_crossings,0.0,0.0
c04,F3_spect_entropy,0.0,0.0
c04,F2_samp_entropy,0.0,0.0
c04,F3_samp_entropy,0.0,0.0
c04,F4_samp_entropy,0.0,0.0
c04,F6_samp_entropy,0.0,0.0
