PARTICIPANT,FEATURE,MEAN_ABSOLUTE_SHAP,MEAN_SHAP
c07,PSD_F6_18.9Hz,0.04000719,0.0011027552
c07,PSD_FCz_26.7Hz,0.039003853,-0.0011852141
c07,PSD_F4_32.2Hz,0.038539194,-0.010548327
c07,PSD_Fz_12.2Hz,0.037772197,0.0022205045
c07,PSD_F4_38.9Hz,0.037566315,-0.0035089331
c07,PSD_F4_34.4Hz,0.03572097,-0.0012227009
c07,PSD_F6_32.2Hz,0.03512268,0.0005911735
c07,PSD_F6_40.0Hz,0.031317983,0.0036466985
c07,PSD_F6_8.9Hz,0.03038463,-0.0017215722
c07,PSD_FCz_32.2Hz,0.030116389,-0.0010346827
c07,PSD_F3_16.7Hz,0.027596658,-0.001021039
c07,FCz_hjorth_mobility,0.026405564,-0.0029266078
c07,PSD_FCz_1.1Hz,0.025279788,-0.0019732555
c07,Fz_kurtosis,0.024814485,-0.00048554668
c07,PSD_Fz_22.2Hz,0.022217147,0.00041438398
c07,FCz_hjorth_complexity,0.021404669,-0.001436419
c07,PSD_F3_4.4Hz,0.021185923,-0.0018706135
c07,PSD_Fz_27.8Hz,0.020578185,0.0026043039
c07,Fz_app_entropy,0.020343425,0.0010484582
c07,PSD_F6_17.8Hz,0.019819448,-0.0021732964
c07,PSD_FCz_34.4Hz,0.019752286,0.0020415091
c07,PSD_Fz_1.1Hz,0.019241646,0.00037824424
c07,PSD_FCz_23.3Hz,0.01879414,0.00021517415
c07,PSD_F3_1.1Hz,0.01784532,0.00041388316
c07,PSD_Fz_20.0Hz,0.017777454,-0.00014605325
c07,F6_kurtosis,0.017685236,0.00018085045
c07,PSD_F6_24.4Hz,0.01659409,-0.00019377025
c07,PSD_FCz_16.7Hz,0.016327273,-0.00069859956
c07,PSD_F3_24.4Hz,0.015903303,-0.0024119318
c07,PSD_FCz_17.8Hz,0.01572886,0.00027443704
c07,PSD_F3_13.3Hz,0.015396614,0.0020774433
c07,F4_samp_entropy,0.014664977,0.0016427281
c07,PSD_F4_20.0Hz,0.013961125,-0.001496799
c07,PSD_F3_38.9Hz,0.01379724,-0.0019231564
c07,PSD_F6_4.4Hz,0.013740735,-4.0103776e-05
c07,PSD_F6_6.7Hz,0.013455945,0.00091498863
c07,PSD_Fz_26.7Hz,0.013410867,-0.0010533563
c07,PSD_F4_30.0Hz,0.01336885,-0.0006799753
c07,PSD_F3_18.9Hz,0.013302985,2.140969e-06
c07,PSD_FCz_4.4Hz,0.013238553,-0.00041217162
c07,PSD_F6_31.1Hz,0.013120786,0.00095328485
c07,PSD_F6_5.6Hz,0.0131161995,-0.0013019346
c07,PSD_F4_27.8Hz,0.012949006,-0.00077949715
c07,PSD_F4_18.9Hz,0.012930148,0.00064143393
c07,PSD_F3_5.6Hz,0.012850697,-0.000869858
c07,PSD_F6_13.3Hz,0.012816588,-0.00052989786
c07,PSD_F3_7.8Hz,0.012718158,-0.0012176402
c07,PSD_FCz_7.8Hz,0.012457469,-0.0015885929
c07,PSD_F3_32.2Hz,0.012427005,-0.0011217922
c07,F2_hjorth_complexity,0.0122253,0.00035956653
c07,PSD_F4_11.1Hz,0.012213508,0.00017790373
c07,PSD_F3_8.9Hz,0.011683521,0.0006085982
c07,PSD_F6_30.0Hz,0.011370717,-0.0014040679
c07,PSD_F3_22.2Hz,0.011263619,0.00022691318
c07,PSD_FCz_30.0Hz,0.011131058,-0.00036128334
c07,PSD_F4_37.8Hz,0.01061818,-0.00055928895
c07,PSD_F2_32.2Hz,0.010473292,-0.002581234
c07,PSD_Fz_23.3Hz,0.010452811,-0.0006068254
c07,PSD_F2_2.2Hz,0.009428825,-0.0003465749
c07,Fz_hjorth_complexity,0.009378862,0.00021805501
c07,PSD_F4_25.5Hz,0.009047707,-0.0015529759
c07,PSD_F2_24.4Hz,0.009011497,-0.0009213662
c07,PSD_F4_3.3Hz,0.009004922,-0.0004370493
c07,PSD_Fz_3.3Hz,0.008755169,-0.0017211296
c07,FCz_samp_entropy,0.006929225,0.00037390125
c07,PSD_FCz_33.3Hz,0.006471264,-0.0010504669
c07,PSD_Fz_37.8Hz,0.0064238925,-0.0013112016
c07,PSD_Fz_15.5Hz,0.005224131,-0.00011979615
c07,PSD_F2_40.0Hz,0.0046054986,0.0006578711
c07,PSD_Fz_7.8Hz,0.0,0.0
c07,PSD_Fz_5.6Hz,0.0,0.0
c07,PSD_Fz_4.4Hz,0.0,0.0
c07,PSD_Fz_10.0Hz,0.0,0.0
c07,PSD_Fz_13.3Hz,0.0,0.0
c07,PSD_Fz_11.1Hz,0.0,0.0
c07,F3_svd_entropy,0.0,0.0
c07,PSD_Fz_14.4Hz,0.0,0.0
c07,PSD_Fz_18.9Hz,0.0,0.0
c07,Fz_svd_entropy,0.0,0.0
c07,PSD_Fz_16.7Hz,0.0,0.0
c07,PSD_Fz_8.9Hz,0.0,0.0
c07,PSD_F2_28.9Hz,0.0,0.0
c07,PSD_F2_26.7Hz,0.0,0.0
c07,PSD_F2_25.5Hz,0.0,0.0
c07,PSD_F2_23.3Hz,0.0,0.0
c07,PSD_F2_20.0Hz,0.0,0.0
c07,PSD_F2_22.2Hz,0.0,0.0
c07,PSD_F2_18.9Hz,0.0,0.0
c07,PSD_F2_34.4Hz,0.0,0.0
c07,PSD_F2_37.8Hz,0.0,0.0
c07,PSD_F2_36.7Hz,0.0,0.0
c07,PSD_F2_35.5Hz,0.0,0.0
c07,PSD_F3_2.2Hz,0.0,0.0
c07,PSD_F3_6.7Hz,0.0,0.0
c07,PSD_F3_3.3Hz,0.0,0.0
c07,PSD_F2_33.3Hz,0.0,0.0
c07,PSD_Fz_17.8Hz,0.0,0.0
c07,Fz_samp_entropy,0.0,0.0
c07,F6_app_entropy,0.0,0.0
c07,F3_samp_entropy,0.0,0.0
c07,F2_samp_entropy,0.0,0.0
c07,PSD_F2_13.3Hz,0.0,0.0
c07,PSD_F2_14.4Hz,0.0,0.0
c07,PSD_F2_15.5Hz,0.0,0.0
c07,PSD_F2_12.2Hz,0.0,0.0
c07,PSD_F2_17.8Hz,0.0,0.0
c07,F4_svd_entropy,0.0,0.0
c07,F6_svd_entropy,0.0,0.0
c07,FCz_app_entropy,0.0,0.0
c07,F3_app_entropy,0.0,0.0
c07,F4_app_entropy,0.0,0.0
c07,FCz_svd_entropy,0.0,0.0
c07,F2_svd_entropy,0.0,0.0
c07,PSD_F3_35.5Hz,0.0,0.0
c07,PSD_F3_34.4Hz,0.0,0.0
c07,PSD_F3_33.3Hz,0.0,0.0
c07,PSD_F3_31.1Hz,0.0,0.0
c07,PSD_F3_28.9Hz,0.0,0.0
c07,PSD_F3_30.0Hz,0.0,0.0
c07,PSD_F3_26.7Hz,0.0,0.0
c07,PSD_F3_23.3Hz,0.0,0.0
c07,PSD_F3_14.4Hz,0.0,0.0
c07,PSD_F3_21.1Hz,0.0,0.0
c07,PSD_F3_20.0Hz,0.0,0.0
c07,PSD_F3_17.8Hz,0.0,0.0
c07,PSD_F3_12.2Hz,0.0,0.0
c07,PSD_F3_15.5Hz,0.0,0.0
c07,PSD_F3_10.0Hz,0.0,0.0
c07,PSD_F3_11.1Hz,0.0,0.0
c07,PSD_F2_30.0Hz,0.0,0.0
c07,PSD_F2_7.8Hz,0.0,0.0
c07,PSD_F2_8.9Hz,0.0,0.0
c07,PSD_F2_11.1Hz,0.0,0.0
c07,PSD_F4_4.4Hz,0.0,0.0
c07,PSD_F4_5.6Hz,0.0,0.0
c07,PSD_F4_6.7Hz,0.0,0.0
c07,PSD_F2_10.0Hz,0.0,0.0
c07,PSD_F4_10.0Hz,0.0,0.0
c07,PSD_FCz_38.9Hz,0.0,0.0
c07,PSD_F2_6.7Hz,0.0,0.0
c07,PSD_FCz_37.8Hz,0.0,0.0
c07,PSD_F4_2.2Hz,0.0,0.0
c07,PSD_F3_36.7Hz,0.0,0.0
c07,PSD_F3_40.0Hz,0.0,0.0
c07,PSD_F3_37.8Hz,0.0,0.0
c07,PSD_F4_23.3Hz,0.0,0.0
c07,PSD_F4_22.2Hz,0.0,0.0
c07,PSD_F4_21.1Hz,0.0,0.0
c07,PSD_F4_15.5Hz,0.0,0.0
c07,PSD_F4_13.3Hz,0.0,0.0
c07,PSD_F4_14.4Hz,0.0,0.0
c07,PSD_F4_12.2Hz,0.0,0.0
c07,PSD_F4_24.4Hz,0.0,0.0
c07,PSD_F4_35.5Hz,0.0,0.0
c07,PSD_F4_36.7Hz,0.0,0.0
c07,PSD_FCz_18.9Hz,0.0,0.0
c07,PSD_FCz_20.0Hz,0.0,0.0
c07,PSD_F4_28.9Hz,0.0,0.0
c07,PSD_F4_31.1Hz,0.0,0.0
c07,PSD_F4_33.3Hz,0.0,0.0
c07,PSD_F4_26.7Hz,0.0,0.0
c07,PSD_FCz_25.5Hz,0.0,0.0
c07,PSD_FCz_24.4Hz,0.0,0.0
c07,PSD_FCz_22.2Hz,0.0,0.0
c07,PSD_FCz_21.1Hz,0.0,0.0
c07,PSD_FCz_31.1Hz,0.0,0.0
c07,PSD_F4_40.0Hz,0.0,0.0
c07,PSD_FCz_28.9Hz,0.0,0.0
c07,PSD_FCz_27.8Hz,0.0,0.0
c07,PSD_F6_3.3Hz,0.0,0.0
c07,PSD_F6_2.2Hz,0.0,0.0
c07,PSD_F2_1.1Hz,0.0,0.0
c07,PSD_F2_3.3Hz,0.0,0.0
c07,PSD_F2_5.6Hz,0.0,0.0
c07,PSD_FCz_35.5Hz,0.0,0.0
c07,PSD_FCz_36.7Hz,0.0,0.0
c07,PSD_F4_1.1Hz,0.0,0.0
c07,PSD_F6_21.1Hz,0.0,0.0
c07,PSD_F6_20.0Hz,0.0,0.0
c07,PSD_F6_16.7Hz,0.0,0.0
c07,PSD_F6_15.5Hz,0.0,0.0
c07,PSD_F6_14.4Hz,0.0,0.0
c07,PSD_F6_12.2Hz,0.0,0.0
c07,PSD_F6_25.5Hz,0.0,0.0
c07,PSD_F6_22.2Hz,0.0,0.0
c07,PSD_Fz_38.9Hz,0.0,0.0
c07,PSD_Fz_40.0Hz,0.0,0.0
c07,PSD_FCz_2.2Hz,0.0,0.0
c07,PSD_FCz_3.3Hz,0.0,0.0
c07,PSD_F6_26.7Hz,0.0,0.0
c07,PSD_F6_27.8Hz,0.0,0.0
c07,PSD_F6_28.9Hz,0.0,0.0
c07,PSD_F6_23.3Hz,0.0,0.0
c07,PSD_FCz_15.5Hz,0.0,0.0
c07,PSD_F6_34.4Hz,0.0,0.0
c07,PSD_F6_35.5Hz,0.0,0.0
c07,PSD_F6_36.7Hz,0.0,0.0
c07,PSD_F6_38.9Hz,0.0,0.0
c07,Fz_line_length,0.0,0.0
c07,F2_line_length,0.0,0.0
c07,F3_line_length,0.0,0.0
c07,F4_line_length,0.0,0.0
c07,F6_line_length,0.0,0.0
c07,FCz_kurtosis,0.0,0.0
c07,F3_kurtosis,0.0,0.0
c07,PSD_FCz_11.1Hz,0.0,0.0
c07,PSD_FCz_12.2Hz,0.0,0.0
c07,PSD_FCz_13.3Hz,0.0,0.0
c07,PSD_FCz_14.4Hz,0.0,0.0
c07,F3_skewness,0.0,0.0
c07,F2_skewness,0.0,0.0
c07,FCz_skewness,0.0,0.0
c07,F4_kurtosis,0.0,0.0
c07,F3_hjorth_mobility,0.0,0.0
c07,Fz_hjorth_mobility,0.0,0.0
c07,F6_hjorth_mobility,0.0,0.0
c07,F4_skewness,0.0,0.0
c07,F4_hjorth_mobility,0.0,0.0
c07,PSD_Fz_25.5Hz,0.0,0.0
c07,PSD_Fz_30.0Hz,0.0,0.0
c07,PSD_Fz_28.9Hz,0.0,0.0
c07,PSD_Fz_31.1Hz,0.0,0.0
c07,PSD_Fz_34.4Hz,0.0,0.0
c07,PSD_Fz_35.5Hz,0.0,0.0
c07,F6_skewness,0.0,0.0
c07,PSD_Fz_36.7Hz,0.0,0.0
c07,F6_hjorth_complexity,0.0,0.0
c07,Fz_zero_crossings,0.0,0.0
c07,FCz_zero_crossings,0.0,0.0
c07,F2_zero_crossings,0.0,0.0
c07,F3_zero_crossings,0.0,0.0
c07,F4_zero_crossings,0.0,0.0
c07,F6_zero_crossings,0.0,0.0
c07,Fz_spect_entropy,0.0,0.0
c07,FCz_spect_entropy,0.0,0.0
c07,F2_spect_entropy,0.0,0.0
c07,F3_spect_entropy,0.0,0.0
c07,F4_spect_entropy,0.0,0.0
c07,F6_spect_entropy,0.0,0.0
c07,PSD_Fz_2.2Hz,0.0,0.0
c07,F6_samp_entropy,0.0,0.0
