PARTICIPANT,FEATURE,MEAN_ABSOLUTE_SHAP,MEAN_SHAP
c11,PSD_F4_20.0Hz,0.5993779,-0.044249766
c11,PSD_F2_37.8Hz,0.55235815,-0.026919184
c11,PSD_F4_26.7Hz,0.38229588,0.015203116
c11,PSD_F3_18.9Hz,0.2854594,0.020633532
c11,PSD_F4_16.7Hz,0.26678687,0.011095349
c11,PSD_F3_37.8Hz,0.22450468,-0.0090232445
c11,PSD_F2_34.4Hz,0.20642693,-0.0052794004
c11,PSD_F3_32.2Hz,0.20514771,-0.002923122
c11,FCz_hjorth_mobility,0.19155414,0.005724469
c11,PSD_F4_15.5Hz,0.1893752,0.0116938045
c11,PSD_F6_15.5Hz,0.16844873,0.005048042
c11,F6_hjorth_complexity,0.16342708,0.024356566
c11,F3_line_length,0.15853609,-0.007127083
c11,PSD_F6_13.3Hz,0.15176554,0.0003535162
c11,PSD_F2_38.9Hz,0.12954575,-0.00044528893
c11,PSD_FCz_15.5Hz,0.12568334,0.010630018
c11,PSD_Fz_38.9Hz,0.12534226,-0.0011576454
c11,PSD_F3_16.7Hz,0.12207348,0.015652867
c11,PSD_F3_26.7Hz,0.11642177,-0.0061694346
c11,Fz_samp_entropy,0.08423907,-0.0018339497
c11,PSD_F4_34.4Hz,0.08338042,-0.008927321
c11,PSD_FCz_8.9Hz,0.07579127,-0.0055921376
c11,PSD_F6_6.7Hz,0.07260352,0.008497307
c11,PSD_F2_8.9Hz,0.071037196,0.0051188287
c11,PSD_F4_5.6Hz,0.07043698,-0.00011639131
c11,PSD_F4_12.2Hz,0.069765896,0.004005793
c11,PSD_F4_35.5Hz,0.065630585,-0.0044378657
c11,PSD_FCz_26.7Hz,0.057704747,0.0024405238
c11,PSD_FCz_17.8Hz,0.057354875,0.0050618057
c11,F4_skewness,0.057087455,-0.0008374961
c11,PSD_F3_13.3Hz,0.057061177,-0.00074300996
c11,Fz_skewness,0.05371119,0.00048182212
c11,PSD_F3_14.4Hz,0.05093282,0.00014650013
c11,PSD_F2_23.3Hz,0.043596067,0.00294809
c11,PSD_F6_32.2Hz,0.039397016,0.0015972223
c11,PSD_F3_3.3Hz,0.039034396,0.00035178722
c11,PSD_F4_13.3Hz,0.03878132,-0.0026347758
c11,F3_hjorth_complexity,0.035885897,-0.0017775103
c11,PSD_Fz_34.4Hz,0.034357928,0.0055388166
c11,PSD_F4_21.1Hz,0.031195743,0.006996572
c11,PSD_FCz_1.1Hz,0.030588742,0.0027925689
c11,PSD_Fz_14.4Hz,0.02926847,-0.0011883149
c11,PSD_F2_15.5Hz,0.028527234,0.0033108788
c11,PSD_F2_5.6Hz,0.028272483,-0.0038429413
c11,PSD_F3_28.9Hz,0.027597718,-0.00310366
c11,PSD_F2_40.0Hz,0.026886486,-0.00057749444
c11,PSD_F4_32.2Hz,0.026270244,0.00070101675
c11,PSD_F6_28.9Hz,0.026129022,0.002197593
c11,PSD_FCz_38.9Hz,0.019858222,-0.0016944516
c11,PSD_F6_21.1Hz,0.019732524,0.0013144278
c11,PSD_F6_35.5Hz,0.019295104,0.00021212624
c11,PSD_F4_40.0Hz,0.018856008,0.00016033373
c11,PSD_F4_14.4Hz,0.01872625,-0.0018593913
c11,PSD_F3_7.8Hz,0.01869786,0.0027468097
c11,F6_skewness,0.018452073,-0.00087419443
c11,PSD_FCz_10.0Hz,0.017277854,0.0012069134
c11,PSD_FCz_30.0Hz,0.016476817,0.0010280715
c11,F4_hjorth_mobility,0.016252827,-0.00036334028
c11,PSD_F2_16.7Hz,0.015861996,-0.0007839915
c11,PSD_F6_36.7Hz,0.015280023,-0.0014189009
c11,PSD_Fz_35.5Hz,0.01520546,-0.0013640771
c11,PSD_F3_12.2Hz,0.015098382,4.289854e-05
c11,PSD_F4_4.4Hz,0.014922882,0.0006306436
c11,Fz_hjorth_complexity,0.013761053,-0.0030462393
c11,PSD_F6_3.3Hz,0.013694431,-0.003069068
c11,PSD_F6_22.2Hz,0.013501236,0.00037568822
c11,PSD_F4_30.0Hz,0.013414222,0.0012666879
c11,PSD_F3_34.4Hz,0.013356213,0.0016874381
c11,PSD_F6_30.0Hz,0.013276158,-0.0007151462
c11,PSD_Fz_1.1Hz,0.013125543,0.0014663051
c11,F2_zero_crossings,0.012952771,-0.0014900989
c11,PSD_F2_12.2Hz,0.012925245,0.0010732805
c11,PSD_F4_33.3Hz,0.012660653,0.0002998626
c11,FCz_skewness,0.012284498,0.0013780352
c11,PSD_F3_24.4Hz,0.011647307,-0.0028065436
c11,PSD_FCz_4.4Hz,0.010431557,-6.875718e-05
c11,PSD_F2_11.1Hz,0.010242505,0.00087032624
c11,PSD_F4_27.8Hz,0.009765677,0.0007555373
c11,PSD_F2_26.7Hz,0.009736138,0.00043791672
c11,PSD_Fz_16.7Hz,0.009307341,-0.0021607857
c11,PSD_Fz_12.2Hz,0.009168532,0.0008549267
c11,FCz_zero_crossings,0.009059664,0.0006159654
c11,PSD_FCz_22.2Hz,0.008857105,0.0010087437
c11,PSD_F3_38.9Hz,0.008728667,0.0005330733
c11,FCz_hjorth_complexity,0.008715779,0.00053311966
c11,PSD_F6_10.0Hz,0.008714615,-0.00032920952
c11,PSD_FCz_11.1Hz,0.0085209245,0.0004136885
c11,PSD_F6_16.7Hz,0.008497245,0.00096236967
c11,PSD_FCz_28.9Hz,0.008219295,-0.00015284556
c11,PSD_F3_8.9Hz,0.007997832,0.00043361986
c11,PSD_F3_33.3Hz,0.0066777566,4.5682795e-05
c11,PSD_Fz_3.3Hz,0.0058326456,-0.0006954525
c11,PSD_FCz_34.4Hz,0.0,0.0
c11,PSD_FCz_35.5Hz,0.0,0.0
c11,PSD_FCz_36.7Hz,0.0,0.0
c11,PSD_FCz_37.8Hz,0.0,0.0
c11,PSD_FCz_40.0Hz,0.0,0.0
c11,PSD_F2_1.1Hz,0.0,0.0
c11,PSD_F2_2.2Hz,0.0,0.0
c11,PSD_F2_3.3Hz,0.0,0.0
c11,PSD_F2_4.4Hz,0.0,0.0
c11,PSD_F2_6.7Hz,0.0,0.0
c11,PSD_F2_7.8Hz,0.0,0.0
c11,PSD_F2_10.0Hz,0.0,0.0
c11,PSD_F2_13.3Hz,0.0,0.0
c11,PSD_F2_14.4Hz,0.0,0.0
c11,PSD_F2_17.8Hz,0.0,0.0
c11,PSD_F2_18.9Hz,0.0,0.0
c11,PSD_F2_20.0Hz,0.0,0.0
c11,PSD_F2_21.1Hz,0.0,0.0
c11,PSD_F2_22.2Hz,0.0,0.0
c11,PSD_F2_24.4Hz,0.0,0.0
c11,PSD_F2_25.5Hz,0.0,0.0
c11,PSD_F2_27.8Hz,0.0,0.0
c11,PSD_F2_28.9Hz,0.0,0.0
c11,PSD_F2_30.0Hz,0.0,0.0
c11,PSD_F2_31.1Hz,0.0,0.0
c11,PSD_F2_32.2Hz,0.0,0.0
c11,PSD_F2_33.3Hz,0.0,0.0
c11,PSD_F2_36.7Hz,0.0,0.0
c11,PSD_F3_1.1Hz,0.0,0.0
c11,PSD_F3_2.2Hz,0.0,0.0
c11,PSD_F3_4.4Hz,0.0,0.0
c11,PSD_F3_5.6Hz,0.0,0.0
c11,PSD_F3_6.7Hz,0.0,0.0
c11,PSD_F3_10.0Hz,0.0,0.0
c11,PSD_F3_11.1Hz,0.0,0.0
