PARTICIPANT,FEATURE,MEAN_ABSOLUTE_SHAP,MEAN_SHAP
c08,PSD_F6_3.3Hz,0.5467704,0.02605166
c08,PSD_F3_30.0Hz,0.39894226,-0.010618827
c08,F4_line_length,0.3651596,0.003794943
c08,PSD_F2_37.8Hz,0.3010449,0.012817264
c08,PSD_F4_17.8Hz,0.28087443,0.013804597
c08,PSD_F6_17.8Hz,0.27904972,0.010260734
c08,PSD_F4_3.3Hz,0.23014459,0.012613487
c08,PSD_Fz_30.0Hz,0.22809716,0.014709601
c08,PSD_Fz_36.7Hz,0.2265183,0.014875122
c08,F6_spect_entropy,0.204847,-0.008636779
c08,PSD_F3_6.7Hz,0.19101118,0.013752598
c08,F6_samp_entropy,0.19076024,0.010487809
c08,PSD_F2_15.5Hz,0.1721999,0.008109517
c08,PSD_Fz_25.5Hz,0.16374916,0.010925638
c08,PSD_F3_4.4Hz,0.12784277,0.00526585
c08,PSD_Fz_27.8Hz,0.1269614,0.011098828
c08,F4_hjorth_mobility,0.10987766,-0.005428207
c08,F4_spect_entropy,0.10410385,-0.0020169935
c08,PSD_FCz_7.8Hz,0.08931911,0.011106209
c08,F6_kurtosis,0.08827131,-0.0063949595
c08,PSD_Fz_18.9Hz,0.08342587,0.005137687
c08,PSD_F6_36.7Hz,0.07389079,0.007872009
c08,PSD_Fz_33.3Hz,0.07280595,-0.00039656236
c08,PSD_F6_38.9Hz,0.07152506,0.0019181072
c08,PSD_F2_17.8Hz,0.07013562,0.00507433
c08,PSD_Fz_26.7Hz,0.06892497,0.010547535
c08,F6_hjorth_mobility,0.06752783,0.0027476281
c08,PSD_Fz_17.8Hz,0.06657552,0.0025478431
c08,PSD_F6_1.1Hz,0.059949256,-0.001132904
c08,PSD_F3_33.3Hz,0.05848979,0.0016358137
c08,Fz_spect_entropy,0.058394004,0.005686712
c08,PSD_Fz_6.7Hz,0.05580833,0.002401171
c08,PSD_FCz_31.1Hz,0.049699415,0.0021867184
c08,PSD_F2_4.4Hz,0.040219184,0.0047398163
c08,F2_hjorth_mobility,0.038355958,-0.0025622034
c08,PSD_FCz_11.1Hz,0.03387122,0.003721098
c08,PSD_F3_26.7Hz,0.033863846,0.0017373352
c08,Fz_kurtosis,0.033377204,0.0016880725
c08,PSD_F6_37.8Hz,0.030791162,-0.0015711538
c08,PSD_Fz_22.2Hz,0.03049639,-0.0011253838
c08,F4_hjorth_complexity,0.030478947,-0.00595119
c08,PSD_F4_7.8Hz,0.029056596,0.00307261
c08,F3_hjorth_mobility,0.028687567,-0.00044706633
c08,PSD_FCz_17.8Hz,0.028239489,-0.0005413879
c08,PSD_F6_27.8Hz,0.027726168,-5.1390783e-05
c08,PSD_F3_35.5Hz,0.026840778,-0.0012279055
c08,PSD_F2_7.8Hz,0.026746573,0.0012314902
c08,PSD_F2_1.1Hz,0.026167398,0.00043961869
c08,PSD_F3_18.9Hz,0.026121985,0.00046870473
c08,FCz_hjorth_mobility,0.025472008,0.0007580211
c08,PSD_FCz_34.4Hz,0.02523163,0.002542702
c08,PSD_F3_10.0Hz,0.023798872,0.0033002472
c08,PSD_F3_27.8Hz,0.022543522,-0.0019502501
c08,PSD_F4_37.8Hz,0.020529294,0.002092897
c08,F3_spect_entropy,0.020132374,-0.0003756582
c08,PSD_F4_23.3Hz,0.018673645,-0.00082203373
c08,PSD_Fz_8.9Hz,0.018301686,0.002718019
c08,PSD_FCz_15.5Hz,0.01803969,0.0014703837
c08,PSD_Fz_24.4Hz,0.017741866,0.0039607887
c08,PSD_F6_24.4Hz,0.01706232,-0.0030322382
c08,PSD_F2_8.9Hz,0.01694653,-0.0013694419
c08,F4_zero_crossings,0.0169205,0.005001163
c08,PSD_F4_34.4Hz,0.016898321,0.0006088247
c08,PSD_Fz_14.4Hz,0.01666132,-0.0022298347
c08,PSD_F4_38.9Hz,0.01657419,0.00080147624
c08,PSD_F6_31.1Hz,0.016263299,0.0017356857
c08,F6_line_length,0.016204076,-0.0017944388
c08,PSD_F4_28.9Hz,0.016181992,0.0006870361
c08,Fz_hjorth_mobility,0.015602473,0.0029231072
c08,PSD_FCz_25.5Hz,0.01537477,0.0022314114
c08,PSD_F3_13.3Hz,0.015364427,0.0014655046
c08,FCz_line_length,0.014857814,-0.00046111215
c08,PSD_Fz_15.5Hz,0.014626044,0.0012227407
c08,PSD_FCz_2.2Hz,0.013487234,-0.0018319095
c08,PSD_F2_18.9Hz,0.013429883,0.00033997017
c08,PSD_F6_11.1Hz,0.012763294,-0.0005496038
c08,F2_spect_entropy,0.012754729,0.00089860434
c08,PSD_Fz_32.2Hz,0.012620929,0.0017431392
c08,PSD_Fz_7.8Hz,0.012122211,0.0009066034
c08,PSD_FCz_33.3Hz,0.01208905,0.00020857579
c08,PSD_F6_25.5Hz,0.011923894,0.00086011214
c08,F2_samp_entropy,0.011842563,0.00019616353
c08,PSD_F3_31.1Hz,0.011665375,0.0009041853
c08,PSD_FCz_21.1Hz,0.011642442,-0.0004764585
c08,PSD_F6_5.6Hz,0.011525746,0.0006669238
c08,PSD_F4_16.7Hz,0.011510843,-0.00092641637
