PARTICIPANT,FEATURE,MEAN_ABSOLUTE_SHAP,MEAN_SHAP
c05,PSD_F2_23.3Hz,0.0,0.0
c05,PSD_F2_24.4Hz,0.0,0.0
c05,PSD_F2_25.5Hz,0.0,0.0
c05,PSD_F2_27.8Hz,0.0,0.0
c05,PSD_F2_28.9Hz,0.0,0.0
c05,PSD_F2_30.0Hz,0.0,0.0
c05,PSD_FCz_14.4Hz,0.0,0.0
c05,PSD_F2_11.1Hz,0.0,0.0
c05,PSD_F2_32.2Hz,0.0,0.0
c05,PSD_F2_31.1Hz,0.0,0.0
c05,PSD_F2_34.4Hz,0.0,0.0
c05,PSD_F2_33.3Hz,0.0,0.0
c05,PSD_F2_37.8Hz,0.0,0.0
c05,PSD_F2_38.9Hz,0.0,0.0
c05,PSD_F3_1.1Hz,0.0,0.0
c05,PSD_F2_36.7Hz,0.0,0.0
c05,PSD_F3_2.2Hz,0.0,0.0
c05,PSD_F3_3.3Hz,0.0,0.0
c05,PSD_F3_4.4Hz,0.0,0.0
c05,PSD_FCz_26.7Hz,0.0,0.0
c05,PSD_FCz_27.8Hz,0.0,0.0
c05,PSD_FCz_28.9Hz,0.0,0.0
c05,PSD_FCz_21.1Hz,0.0,0.0
c05,PSD_FCz_22.2Hz,0.0,0.0
c05,PSD_FCz_31.1Hz,0.0,0.0
c05,PSD_FCz_30.0Hz,0.0,0.0
c05,PSD_FCz_34.4Hz,0.0,0.0
c05,PSD_FCz_32.2Hz,0.0,0.0
c05,PSD_FCz_35.5Hz,0.0,0.0
c05,PSD_FCz_36.7Hz,0.0,0.0
c05,PSD_FCz_38.9Hz,0.0,0.0
c05,PSD_FCz_33.3Hz,0.0,0.0
c05,PSD_FCz_40.0Hz,0.0,0.0
c05,PSD_F2_1.1Hz,0.0,0.0
c05,PSD_F2_2.2Hz,0.0,0.0
c05,Fz_zero_crossings,0.0,0.0
c05,PSD_Fz_5.6Hz,0.0,0.0
c05,F4_hjorth_complexity,0.0,0.0
c05,F6_hjorth_complexity,0.0,0.0
c05,FCz_svd_entropy,0.0,0.0
c05,PSD_F3_34.4Hz,0.0,0.0
c05,PSD_F3_33.3Hz,0.0,0.0
c05,PSD_F3_32.2Hz,0.0,0.0
c05,PSD_F3_31.1Hz,0.0,0.0
c05,PSD_F3_28.9Hz,0.0,0.0
c05,PSD_F3_27.8Hz,0.0,0.0
c05,PSD_F3_26.7Hz,0.0,0.0
c05,PSD_F3_25.5Hz,0.0,0.0
c05,PSD_F3_24.4Hz,0.0,0.0
c05,PSD_F3_23.3Hz,0.0,0.0
c05,PSD_F3_22.2Hz,0.0,0.0
c05,PSD_F3_21.1Hz,0.0,0.0
c05,PSD_F3_20.0Hz,0.0,0.0
c05,PSD_F3_16.7Hz,0.0,0.0
c05,PSD_F3_14.4Hz,0.0,0.0
c05,PSD_F3_13.3Hz,0.0,0.0
c05,PSD_F3_12.2Hz,0.0,0.0
c05,PSD_F3_11.1Hz,0.0,0.0
c05,PSD_F3_8.9Hz,0.0,0.0
c05,PSD_F3_7.8Hz,0.0,0.0
c05,PSD_F3_5.6Hz,0.0,0.0
c05,PSD_F4_11.1Hz,0.0,0.0
c05,PSD_F3_40.0Hz,0.0,0.0
c05,PSD_F3_36.7Hz,0.0,0.0
c05,PSD_F4_3.3Hz,0.0,0.0
c05,PSD_F4_2.2Hz,0.0,0.0
c05,PSD_F4_1.1Hz,0.0,0.0
c05,PSD_F4_4.4Hz,0.0,0.0
c05,PSD_F4_7.8Hz,0.0,0.0
c05,PSD_F4_8.9Hz,0.0,0.0
c05,PSD_F3_37.8Hz,0.0,0.0
c05,PSD_F3_35.5Hz,0.0,0.0
c05,PSD_F4_31.1Hz,0.0,0.0
c05,PSD_F4_30.0Hz,0.0,0.0
c05,PSD_F4_32.2Hz,0.0,0.0
c05,PSD_F4_33.3Hz,0.0,0.0
c05,PSD_F4_36.7Hz,0.0,0.0
c05,PSD_F4_37.8Hz,0.0,0.0
c05,PSD_F4_34.4Hz,0.0,0.0
c05,PSD_F4_35.5Hz,0.0,0.0
c05,PSD_F6_3.3Hz,0.0,0.0
c05,PSD_F6_4.4Hz,0.0,0.0
c05,PSD_F6_5.6Hz,0.0,0.0
c05,PSD_F6_6.7Hz,0.0,0.0
c05,PSD_F6_7.8Hz,0.0,0.0
c05,PSD_F6_8.9Hz,0.0,0.0
c05,PSD_F4_38.9Hz,0.0,0.0
c05,PSD_F4_40.0Hz,0.0,0.0
c05,PSD_F6_11.1Hz,0.0,0.0
c05,PSD_F4_13.3Hz,0.0,0.0
c05,PSD_F4_15.5Hz,0.0,0.0
c05,PSD_F4_14.4Hz,0.0,0.0
c05,PSD_F4_16.7Hz,0.0,0.0
c05,PSD_F4_17.8Hz,0.0,0.0
c05,PSD_F4_18.9Hz,0.0,0.0
c05,PSD_F4_21.1Hz,0.0,0.0
c05,PSD_F4_22.2Hz,0.0,0.0
c05,PSD_F4_23.3Hz,0.0,0.0
c05,PSD_F4_24.4Hz,0.0,0.0
c05,PSD_F4_25.5Hz,0.0,0.0
c05,PSD_F4_26.7Hz,0.0,0.0
c05,PSD_F4_28.9Hz,0.0,0.0
c05,PSD_F4_10.0Hz,0.0,0.0
c05,PSD_F3_38.9Hz,0.0,0.0
c05,PSD_F6_28.9Hz,0.0,0.0
c05,PSD_F6_27.8Hz,0.0,0.0
c05,PSD_F6_26.7Hz,0.0,0.0
c05,PSD_F6_25.5Hz,0.0,0.0
c05,PSD_F6_24.4Hz,0.0,0.0
c05,PSD_F6_23.3Hz,0.0,0.0
c05,PSD_F6_22.2Hz,0.0,0.0
c05,PSD_F6_21.1Hz,0.0,0.0
c05,PSD_F6_20.0Hz,0.0,0.0
c05,PSD_F6_18.9Hz,0.0,0.0
c05,PSD_F6_17.8Hz,0.0,0.0
c05,PSD_F6_16.7Hz,0.0,0.0
c05,PSD_F6_14.4Hz,0.0,0.0
c05,PSD_F6_12.2Hz,0.0,0.0
c05,PSD_F6_10.0Hz,0.0,0.0
c05,PSD_F6_40.0Hz,0.0,0.0
c05,FCz_kurtosis,0.0,0.0
c05,Fz_kurtosis,0.0,0.0
c05,F6_line_length,0.0,0.0
c05,F2_kurtosis,0.0,0.0
c05,PSD_Fz_23.3Hz,0.0,0.0
c05,PSD_Fz_2.2Hz,0.0,0.0
c05,PSD_Fz_24.4Hz,0.0,0.0
c05,Fz_svd_entropy,0.0,0.0
c05,PSD_Fz_27.8Hz,0.0,0.0
c05,PSD_Fz_30.0Hz,0.0,0.0
c05,PSD_Fz_32.2Hz,0.0,0.0
c05,FCz_line_length,0.0,0.0
c05,F4_line_length,0.0,0.0
c05,PSD_F6_38.9Hz,0.0,0.0
c05,PSD_F6_33.3Hz,0.0,0.0
c05,PSD_F6_34.4Hz,0.0,0.0
c05,F3_kurtosis,0.0,0.0
c05,PSD_Fz_36.7Hz,0.0,0.0
c05,PSD_Fz_35.5Hz,0.0,0.0
c05,PSD_Fz_34.4Hz,0.0,0.0
c05,PSD_Fz_33.3Hz,0.0,0.0
c05,FCz_skewness,0.0,0.0
c05,Fz_skewness,0.0,0.0
c05,F3_skewness,0.0,0.0
c05,F6_skewness,0.0,0.0
c05,F4_skewness,0.0,0.0
c05,F3_hjorth_mobility,0.0,0.0
c05,FCz_hjorth_mobility,0.0,0.0
c05,F6_hjorth_mobility,0.0,0.0
c05,Fz_hjorth_complexity,0.0,0.0
c05,F2_hjorth_complexity,0.0,0.0
c05,F4_kurtosis,0.0,0.0
c05,F3_hjorth_complexity,0.0,0.0
c05,PSD_Fz_1.1Hz,0.0,0.0
c05,F4_svd_entropy,0.0,0.0
c05,F6_svd_entropy,0.0,0.0
c05,Fz_app_entropy,0.0,0.0
c05,FCz_app_entropy,0.0,0.0
c05,F2_app_entropy,0.0,0.0
c05,F3_app_entropy,0.0,0.0
c05,F4_app_entropy,0.0,0.0
c05,F6_app_entropy,0.0,0.0
c05,Fz_samp_entropy,0.0,0.0
c05,FCz_samp_entropy,0.0,0.0
c05,F2_samp_entropy,0.0,0.0
c05,PSD_Fz_20.0Hz,0.0,0.0
c05,PSD_Fz_21.1Hz,0.0,0.0
c05,PSD_Fz_22.2Hz,0.0,0.0
