PARTICIPANT,FEATURE,MEAN_ABSOLUTE_SHAP,MEAN_SHAP
c10,PSD_FCz_16.7Hz,0.0,0.0
c10,PSD_FCz_20.0Hz,0.0,0.0
c10,Fz_app_entropy,0.0,0.0
c10,F4_app_entropy,0.0,0.0
c10,F6_app_entropy,0.0,0.0
c10,PSD_Fz_17.8Hz,0.0,0.0
c10,PSD_Fz_16.7Hz,0.0,0.0
c10,F4_spect_entropy,0.0,0.0
c10,Fz_svd_entropy,0.0,0.0
c10,FCz_svd_entropy,0.0,0.0
c10,PSD_Fz_8.9Hz,0.0,0.0
c10,PSD_F3_25.5Hz,0.0,0.0
c10,PSD_F3_24.4Hz,0.0,0.0
c10,PSD_F3_23.3Hz,0.0,0.0
c10,PSD_FCz_30.0Hz,0.0,0.0
c10,PSD_FCz_28.9Hz,0.0,0.0
c10,PSD_FCz_27.8Hz,0.0,0.0
c10,PSD_FCz_26.7Hz,0.0,0.0
c10,PSD_FCz_25.5Hz,0.0,0.0
c10,PSD_FCz_22.2Hz,0.0,0.0
c10,PSD_F3_36.7Hz,0.0,0.0
c10,PSD_F3_38.9Hz,0.0,0.0
c10,PSD_F3_37.8Hz,0.0,0.0
c10,PSD_F3_32.2Hz,0.0,0.0
c10,PSD_F3_26.7Hz,0.0,0.0
c10,PSD_F3_28.9Hz,0.0,0.0
c10,PSD_F3_27.8Hz,0.0,0.0
c10,PSD_F4_4.4Hz,0.0,0.0
c10,PSD_F4_5.6Hz,0.0,0.0
c10,PSD_F4_8.9Hz,0.0,0.0
c10,PSD_F4_7.8Hz,0.0,0.0
c10,PSD_F4_10.0Hz,0.0,0.0
c10,PSD_F4_12.2Hz,0.0,0.0
c10,PSD_F4_14.4Hz,0.0,0.0
c10,PSD_F4_15.5Hz,0.0,0.0
c10,PSD_F4_16.7Hz,0.0,0.0
c10,PSD_F4_17.8Hz,0.0,0.0
c10,PSD_F4_18.9Hz,0.0,0.0
c10,PSD_F3_40.0Hz,0.0,0.0
c10,PSD_F4_1.1Hz,0.0,0.0
c10,PSD_F3_33.3Hz,0.0,0.0
c10,PSD_F3_34.4Hz,0.0,0.0
c10,PSD_F3_30.0Hz,0.0,0.0
c10,PSD_F4_24.4Hz,0.0,0.0
c10,PSD_F4_23.3Hz,0.0,0.0
c10,PSD_F4_22.2Hz,0.0,0.0
c10,PSD_F4_25.5Hz,0.0,0.0
c10,PSD_F4_30.0Hz,0.0,0.0
c10,PSD_F4_31.1Hz,0.0,0.0
c10,PSD_F4_28.9Hz,0.0,0.0
c10,PSD_F4_26.7Hz,0.0,0.0
c10,PSD_F4_36.7Hz,0.0,0.0
c10,PSD_F4_37.8Hz,0.0,0.0
c10,PSD_F6_1.1Hz,0.0,0.0
c10,PSD_F6_2.2Hz,0.0,0.0
c10,PSD_F6_3.3Hz,0.0,0.0
c10,PSD_F6_4.4Hz,0.0,0.0
c10,PSD_F4_32.2Hz,0.0,0.0
c10,PSD_F4_35.5Hz,0.0,0.0
c10,PSD_F6_10.0Hz,0.0,0.0
c10,PSD_F6_5.6Hz,0.0,0.0
c10,PSD_F6_14.4Hz,0.0,0.0
c10,PSD_F6_13.3Hz,0.0,0.0
c10,PSD_F6_18.9Hz,0.0,0.0
c10,PSD_F6_21.1Hz,0.0,0.0
c10,PSD_F6_23.3Hz,0.0,0.0
c10,PSD_F6_16.7Hz,0.0,0.0
c10,PSD_F6_24.4Hz,0.0,0.0
c10,PSD_F6_25.5Hz,0.0,0.0
c10,PSD_F6_27.8Hz,0.0,0.0
c10,PSD_F4_20.0Hz,0.0,0.0
c10,PSD_F4_21.1Hz,0.0,0.0
c10,PSD_F4_2.2Hz,0.0,0.0
c10,PSD_F4_3.3Hz,0.0,0.0
c10,PSD_F3_35.5Hz,0.0,0.0
c10,PSD_Fz_37.8Hz,0.0,0.0
c10,PSD_Fz_36.7Hz,0.0,0.0
c10,PSD_F6_31.1Hz,0.0,0.0
c10,PSD_F6_30.0Hz,0.0,0.0
c10,PSD_F6_28.9Hz,0.0,0.0
c10,PSD_FCz_3.3Hz,0.0,0.0
c10,PSD_FCz_1.1Hz,0.0,0.0
c10,PSD_Fz_38.9Hz,0.0,0.0
c10,PSD_FCz_8.9Hz,0.0,0.0
c10,PSD_FCz_10.0Hz,0.0,0.0
c10,PSD_FCz_11.1Hz,0.0,0.0
c10,PSD_FCz_12.2Hz,0.0,0.0
c10,PSD_FCz_13.3Hz,0.0,0.0
c10,PSD_FCz_4.4Hz,0.0,0.0
c10,PSD_FCz_5.6Hz,0.0,0.0
c10,PSD_Fz_40.0Hz,0.0,0.0
c10,PSD_F6_34.4Hz,0.0,0.0
c10,PSD_F6_35.5Hz,0.0,0.0
c10,PSD_F6_40.0Hz,0.0,0.0
c10,PSD_F6_37.8Hz,0.0,0.0
c10,F4_line_length,0.0,0.0
c10,Fz_kurtosis,0.0,0.0
c10,FCz_kurtosis,0.0,0.0
c10,Fz_line_length,0.0,0.0
c10,F2_kurtosis,0.0,0.0
c10,F4_kurtosis,0.0,0.0
c10,F6_kurtosis,0.0,0.0
c10,Fz_skewness,0.0,0.0
c10,FCz_skewness,0.0,0.0
c10,PSD_F6_32.2Hz,0.0,0.0
c10,PSD_F6_33.3Hz,0.0,0.0
c10,PSD_FCz_7.8Hz,0.0,0.0
c10,F4_skewness,0.0,0.0
c10,F3_skewness,0.0,0.0
c10,F2_skewness,0.0,0.0
c10,F4_hjorth_mobility,0.0,0.0
c10,F6_hjorth_mobility,0.0,0.0
c10,PSD_Fz_18.9Hz,0.0,0.0
c10,PSD_Fz_20.0Hz,0.0,0.0
c10,F2_hjorth_mobility,0.0,0.0
c10,PSD_Fz_21.1Hz,0.0,0.0
c10,PSD_Fz_23.3Hz,0.0,0.0
c10,PSD_Fz_24.4Hz,0.0,0.0
c10,PSD_Fz_30.0Hz,0.0,0.0
c10,PSD_Fz_31.1Hz,0.0,0.0
c10,PSD_Fz_32.2Hz,0.0,0.0
c10,PSD_Fz_33.3Hz,0.0,0.0
c10,F3_hjorth_mobility,0.0,0.0
c10,PSD_Fz_34.4Hz,0.0,0.0
c10,FCz_hjorth_complexity,0.0,0.0
c10,F3_hjorth_complexity,0.0,0.0
c10,F4_hjorth_complexity,0.0,0.0
c10,F6_hjorth_complexity,0.0,0.0
c10,Fz_zero_crossings,0.0,0.0
c10,FCz_zero_crossings,0.0,0.0
c10,F3_zero_crossings,0.0,0.0
c10,F4_zero_crossings,0.0,0.0
c10,F6_zero_crossings,0.0,0.0
c10,F2_spect_entropy,0.0,0.0
c10,F3_spect_entropy,0.0,0.0
c10,F2_samp_entropy,0.0,0.0
c10,F3_samp_entropy,0.0,0.0
c10,F4_samp_entropy,0.0,0.0
c10,F6_samp_entropy,0.0,0.0
